SystemTime_ISO,MsgType,FC_Time_us,command,mavpackettype,progress,result,result_param2,target_component,target_system
2025-12-14 23:49:42.000,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.000,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.000,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.002,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.002,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.002,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.002,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.003,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.003,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.003,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.003,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.003,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.003,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.003,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.004,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.004,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.005,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.005,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.005,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.005,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.005,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.005,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.006,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.006,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.006,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.006,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.006,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.006,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.007,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.007,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.007,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.008,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.008,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.008,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.008,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.008,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.009,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.009,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.009,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.009,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.010,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.010,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.010,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.010,COMMAND_ACK,0,511,COMMAND_ACK,0,0,0,0,255
2025-12-14 23:49:42.011,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.011,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.011,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.011,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.011,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.011,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.011,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.011,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.013,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.013,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.013,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.013,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.013,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.013,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.013,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.014,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
2025-12-14 23:49:42.014,COMMAND_ACK,0,511,COMMAND_ACK,0,4,0,0,255
