SystemTime_ISO,MsgType,FC_Time_us,battery_remaining,current_battery,drop_rate_comm,errors_comm,errors_count1,errors_count2,errors_count3,errors_count4,load,mavpackettype,onboard_control_sensors_enabled,onboard_control_sensors_health,onboard_control_sensors_present,voltage_battery
2025-12-14 23:49:45.565,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,245,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:45.664,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,243,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:45.764,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,246,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:45.864,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,245,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:45.965,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,243,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.066,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,242,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.166,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,243,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.266,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,241,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.365,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,241,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.465,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,242,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.565,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,243,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.665,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,244,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.765,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,242,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.865,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,242,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:46.965,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,242,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:47.065,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,243,SYS_STATUS,1348475919,1198562319,1467022351,0
2025-12-14 23:49:47.165,SYS_STATUS,0,-1,-1,0,0,0,0,0,0,245,SYS_STATUS,1348475919,1198562319,1467022351,0
