SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,press_abs,press_diff,temperature,temperature_press_diff
2025-12-14 23:50:03.267,SCALED_PRESSURE2,112102,SCALED_PRESSURE2,1006.98193359375,0.0,3568,0
2025-12-14 23:50:03.367,SCALED_PRESSURE2,112203,SCALED_PRESSURE2,1006.9918823242188,0.0,3569,0
2025-12-14 23:50:03.467,SCALED_PRESSURE2,112300,SCALED_PRESSURE2,1006.9697265625,0.0,3570,0
2025-12-14 23:50:03.567,SCALED_PRESSURE2,112403,SCALED_PRESSURE2,1006.9911499023438,0.0,3570,0
2025-12-14 23:50:03.667,SCALED_PRESSURE2,112500,SCALED_PRESSURE2,1006.9962158203125,0.0,3571,0
2025-12-14 23:50:03.767,SCALED_PRESSURE2,112603,SCALED_PRESSURE2,1006.9777221679688,0.0,3572,0
2025-12-14 23:50:03.869,SCALED_PRESSURE2,112703,SCALED_PRESSURE2,1006.977783203125,0.0,3572,0
2025-12-14 23:50:03.972,SCALED_PRESSURE2,112803,SCALED_PRESSURE2,1006.9789428710938,0.0,3573,0
2025-12-14 23:50:04.071,SCALED_PRESSURE2,112903,SCALED_PRESSURE2,1006.9850463867188,0.0,3573,0
2025-12-14 23:50:04.171,SCALED_PRESSURE2,113003,SCALED_PRESSURE2,1006.977294921875,0.0,3574,0
2025-12-14 23:50:04.271,SCALED_PRESSURE2,113103,SCALED_PRESSURE2,1006.9766845703125,0.0,3574,0
