SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,mission_mode,mission_state,seq,total
2025-12-15 00:39:29.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:29.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.763,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:30.961,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.061,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.161,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.260,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.361,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.460,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.561,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.661,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.761,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:31.961,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.061,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.161,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.261,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.361,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.461,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.561,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.661,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.761,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.861,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:32.961,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.061,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.161,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.261,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.361,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.461,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.561,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.661,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.760,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.860,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:33.960,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.060,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.160,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.260,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.360,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.460,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.560,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.661,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.760,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:34.960,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.060,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.160,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.260,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.360,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.460,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.560,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.660,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.760,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.860,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:35.960,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:36.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:37.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.462,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.562,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.662,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.762,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.862,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:38.962,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.062,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.162,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.262,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
2025-12-15 00:39:39.362,MISSION_CURRENT,0,MISSION_CURRENT,0,0,0,0
