SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,seq
2025-12-15 00:39:39.971,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.071,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.169,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.269,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.372,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.470,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.570,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.671,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.770,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.870,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:40.970,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.070,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.170,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.270,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.370,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.470,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.570,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.670,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.770,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.870,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:41.970,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:42.070,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:42.170,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:42.270,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:42.422,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:42.470,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:42.569,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
2025-12-15 00:39:42.671,MISSION_ITEM_REACHED,0,MISSION_ITEM_REACHED,65535
