SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,param_count,param_id,param_index,param_type,param_value
2025-12-15 01:13:51.788,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:14:22.790,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:14:53.791,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:15:24.792,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:15:55.793,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:16:26.793,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:16:57.794,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:17:28.795,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:17:59.797,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:18:30.798,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:19:01.798,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:19:32.799,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:20:03.800,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:20:34.801,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:21:05.802,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:21:36.804,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:22:07.804,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:22:38.805,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:23:09.806,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:23:40.807,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:24:11.808,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:24:42.809,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:25:13.810,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:25:44.811,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:26:15.812,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:26:46.813,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:27:17.814,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:27:48.815,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:28:19.815,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:28:50.817,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
2025-12-15 01:29:21.818,PARAM_VALUE,0,PARAM_VALUE,973,STAT_RUNTIME,65535,6,0.0
