SystemTime_ISO,MsgType,FC_Time_us,Vcc,Vservo,flags,mavpackettype
2025-12-15 00:39:38.061,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-15 00:39:38.161,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-15 00:39:38.261,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:38.361,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:38.461,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:38.561,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:38.661,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:38.761,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:38.861,POWER_STATUS,0,5249,0,1,POWER_STATUS
2025-12-15 00:39:38.961,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:39.061,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:39.161,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:39.261,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-15 00:39:39.361,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:39.461,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-15 00:39:39.561,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:39.662,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:39.761,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-15 00:39:39.863,POWER_STATUS,0,5244,0,1,POWER_STATUS
2025-12-15 00:39:39.962,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-15 00:39:40.062,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:40.162,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:40.261,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:40.362,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-15 00:39:40.461,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:40.562,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:40.662,POWER_STATUS,0,5266,0,1,POWER_STATUS
2025-12-15 00:39:40.762,POWER_STATUS,0,5248,0,1,POWER_STATUS
2025-12-15 00:39:40.861,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:40.962,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-15 00:39:41.062,POWER_STATUS,0,5258,4,1,POWER_STATUS
2025-12-15 00:39:41.162,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-15 00:39:41.262,POWER_STATUS,0,5266,4,1,POWER_STATUS
2025-12-15 00:39:41.362,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:41.462,POWER_STATUS,0,5262,7,1,POWER_STATUS
2025-12-15 00:39:41.562,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:41.662,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:41.762,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:41.862,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:41.962,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:42.062,POWER_STATUS,0,5250,0,1,POWER_STATUS
2025-12-15 00:39:42.162,POWER_STATUS,0,5254,16,1,POWER_STATUS
2025-12-15 00:39:42.262,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-15 00:39:42.409,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:42.462,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:42.562,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:42.662,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:42.762,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:42.862,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:42.962,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-15 00:39:43.062,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:43.162,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:43.261,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:43.362,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:43.461,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:43.562,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-15 00:39:43.661,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-15 00:39:43.762,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-15 00:39:43.862,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:43.962,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:44.061,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-15 00:39:44.161,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:44.261,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:44.361,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:44.461,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-15 00:39:44.561,POWER_STATUS,0,5244,0,1,POWER_STATUS
2025-12-15 00:39:44.661,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:44.761,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-15 00:39:44.861,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-15 00:39:44.961,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:45.061,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-15 00:39:45.161,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:45.261,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-15 00:39:45.361,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:45.461,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:45.561,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-15 00:39:45.661,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-15 00:39:45.761,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-15 00:39:45.861,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-15 00:39:45.961,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-15 00:39:46.061,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-15 00:39:46.161,POWER_STATUS,0,5256,2,1,POWER_STATUS
