SystemTime_ISO,MsgType,FC_Time_us,brkval,freemem,freemem32,mavpackettype
2025-12-15 01:41:22.846,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:22.945,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.046,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.146,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.245,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.346,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.446,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.546,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.646,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.746,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.846,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:23.946,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.045,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.146,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.246,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.346,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.445,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.545,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.645,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.745,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.845,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:24.945,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.045,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.145,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.245,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.345,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.445,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.545,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.645,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.745,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.845,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:25.945,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:26.045,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:26.145,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:26.245,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:26.345,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:26.445,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:26.545,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:26.645,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:26.745,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:26.845,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:26.945,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.045,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.145,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.246,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.345,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.445,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.545,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.645,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.745,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.845,MEMINFO,0,0,65535,595392,MEMINFO
2025-12-15 01:41:27.945,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.046,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.145,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.245,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.346,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.445,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.545,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.645,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.745,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.845,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:28.945,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:29.045,MEMINFO,0,0,65535,594232,MEMINFO
2025-12-15 01:41:29.145,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:29.245,MEMINFO,0,0,65535,595512,MEMINFO
2025-12-15 01:41:29.345,MEMINFO,0,0,65535,595512,MEMINFO
