SystemTime_ISO,MsgType,FC_Time_us,body_pitch_rate,body_roll_rate,body_yaw_rate,mavpackettype,q,thrust,type_mask
2025-12-15 01:46:11.158,ATTITUDE_TARGET,4337142,-3.16746773023624e-05,3.473729157121852e-05,-1.6504388133942172e-10,ATTITUDE_TARGET,"[0.6576802730560303, -3.5029856917390134e-06, -4.0017712876760925e-07, 0.7532972693443298]",0.0,0
2025-12-15 01:46:11.258,ATTITUDE_TARGET,4337242,-3.1674666388425976e-05,3.473729157121852e-05,-1.6504382582827049e-10,ATTITUDE_TARGET,"[0.6577633023262024, -3.5030293474846985e-06, -3.997913893272198e-07, 0.7532247304916382]",0.0,0
2025-12-15 01:46:11.359,ATTITUDE_TARGET,4337344,-3.167465911246836e-05,3.473729157121852e-05,-1.6504378419490706e-10,ATTITUDE_TARGET,"[0.6578223705291748, -3.503060270304559e-06, -3.9951706298779754e-07, 0.7531731128692627]",0.0,0
2025-12-15 01:46:11.458,ATTITUDE_TARGET,4337442,-3.1674655474489555e-05,3.4737298847176135e-05,-1.6504379807269487e-10,ATTITUDE_TARGET,"[0.6578701138496399, -3.5030857361562084e-06, -3.9929543049765925e-07, 0.7531313896179199]",0.0,0
2025-12-15 01:46:11.558,ATTITUDE_TARGET,4337542,-3.1674655474489555e-05,3.4737284295260906e-05,-1.6504372868375583e-10,ATTITUDE_TARGET,"[0.6578952074050903, -3.5030984690820333e-06, -3.9917802041600225e-07, 0.7531094551086426]",0.0,0
2025-12-15 01:46:11.658,ATTITUDE_TARGET,4337642,-3.1674655474489555e-05,3.473728793323971e-05,-1.6504375643933145e-10,ATTITUDE_TARGET,"[0.6579115390777588, -3.5031068819080247e-06, -3.991024470906268e-07, 0.753095269203186]",0.0,0
2025-12-15 01:46:11.759,ATTITUDE_TARGET,4337742,-3.167465911246836e-05,3.4737298847176135e-05,-1.6504382582827049e-10,ATTITUDE_TARGET,"[0.6579054594039917, -3.5031043807975948e-06, -3.9913138039082696e-07, 0.7531006336212158]",0.0,0
2025-12-15 01:46:11.858,ATTITUDE_TARGET,4337842,-3.167465183651075e-05,3.4737298847176135e-05,-1.6504378419490706e-10,ATTITUDE_TARGET,"[0.6578859090805054, -3.503093694234849e-06, -3.99222642499808e-07, 0.7531177401542664]",0.0,0
2025-12-15 01:46:11.959,ATTITUDE_TARGET,4337942,-3.167465183651075e-05,3.473730248515494e-05,-1.6504379807269487e-10,ATTITUDE_TARGET,"[0.6578925848007202, -3.503097332213656e-06, -3.9919166283652885e-07, 0.7531118988990784]",0.0,0
2025-12-15 01:46:12.059,ATTITUDE_TARGET,4338044,-3.167463728459552e-05,3.473728793323971e-05,-1.650436592948168e-10,ATTITUDE_TARGET,"[0.6579174995422363, -3.5031093830184545e-06, -3.990753327798302e-07, 0.753089964389801]",0.0,0
2025-12-15 01:46:12.160,ATTITUDE_TARGET,4338144,-3.1674640922574326e-05,3.473729157121852e-05,-1.650436870503924e-10,ATTITUDE_TARGET,"[0.6579667329788208, -3.5031355309911305e-06, -3.9884662328404374e-07, 0.7530471086502075]",0.0,0
2025-12-15 01:46:12.259,ATTITUDE_TARGET,4338242,-3.167463728459552e-05,3.473728793323971e-05,-1.650436592948168e-10,ATTITUDE_TARGET,"[0.6579867005348206, -3.5031457628065255e-06, -3.9875362745078746e-07, 0.7530296444892883]",0.0,0
2025-12-15 01:46:12.359,ATTITUDE_TARGET,4338342,-3.167463728459552e-05,3.4737284295260906e-05,-1.6504364541702898e-10,ATTITUDE_TARGET,"[0.6579711437225342, -3.503137349980534e-06, -3.9882598912299727e-07, 0.7530432343482971]",0.0,0
2025-12-15 01:46:12.459,ATTITUDE_TARGET,4338442,-3.167463364661671e-05,3.473727701930329e-05,-1.6504357602808994e-10,ATTITUDE_TARGET,"[0.6579648852348328, -3.503133712001727e-06, -3.9885446767584654e-07, 0.7530485987663269]",0.0,0
2025-12-15 01:46:12.559,ATTITUDE_TARGET,4338544,-3.167463728459552e-05,3.4737273381324485e-05,-1.6504358990587775e-10,ATTITUDE_TARGET,"[0.6579849123954773, -3.503144398564473e-06, -3.987609318301111e-07, 0.7530310750007629]",0.0,0
2025-12-15 01:46:12.659,ATTITUDE_TARGET,4338642,-3.1674644560553133e-05,3.47372806572821e-05,-1.6504364541702898e-10,ATTITUDE_TARGET,"[0.6580145359039307, -3.503160314721754e-06, -3.986233423347585e-07, 0.7530052661895752]",0.0,0
2025-12-15 01:46:12.758,ATTITUDE_TARGET,4338742,-3.167463728459552e-05,3.47372806572821e-05,-1.6504361766145337e-10,ATTITUDE_TARGET,"[0.658030092716217, -3.503167590679368e-06, -3.9855123645793356e-07, 0.7529916167259216]",0.0,0
2025-12-15 01:46:12.858,ATTITUDE_TARGET,4338842,-3.1674630008637905e-05,3.47372806572821e-05,-1.6504358990587775e-10,ATTITUDE_TARGET,"[0.6580736637115479, -3.5031907827942632e-06, -3.9834941389926826e-07, 0.7529537081718445]",0.0,0
2025-12-15 01:46:12.958,ATTITUDE_TARGET,4338942,-3.16746263706591e-05,3.47372806572821e-05,-1.6504357602808994e-10,ATTITUDE_TARGET,"[0.6580876111984253, -3.5031980587518774e-06, -3.982845839800575e-07, 0.7529414892196655]",0.0,0
2025-12-15 01:46:13.064,ATTITUDE_TARGET,4339042,-3.167463728459552e-05,3.47372806572821e-05,-1.6504363153924118e-10,ATTITUDE_TARGET,"[0.6581001877784729, -3.503205562083167e-06, -3.982252962941857e-07, 0.7529304027557373]",0.0,0
2025-12-15 01:46:13.158,ATTITUDE_TARGET,4339142,-3.167462273268029e-05,3.4737273381324485e-05,-1.650435066391509e-10,ATTITUDE_TARGET,"[0.6580729484558105, -3.5031898732995614e-06, -3.9835222764850187e-07, 0.7529541850090027]",0.0,0
2025-12-15 01:46:13.259,ATTITUDE_TARGET,4339242,-3.167461181874387e-05,3.4737262467388064e-05,-1.6504339561684844e-10,ATTITUDE_TARGET,"[0.6580690145492554, -3.5031866900681052e-06, -3.9837027543399017e-07, 0.7529576420783997]",0.0,0
2025-12-15 01:46:13.358,ATTITUDE_TARGET,4339342,-3.1674593628849834e-05,3.4737247915472835e-05,-1.6504324296118256e-10,ATTITUDE_TARGET,"[0.6580590009689331, -3.503179868857842e-06, -3.984171428328409e-07, 0.7529664039611816]",0.0,0
2025-12-15 01:46:13.459,ATTITUDE_TARGET,4339442,-3.1674593628849834e-05,3.4737247915472835e-05,-1.6504324296118256e-10,ATTITUDE_TARGET,"[0.6580680012702942, -3.5031853258260526e-06, -3.9837522081143106e-07, 0.7529585957527161]",0.0,0
2025-12-15 01:46:13.559,ATTITUDE_TARGET,4339542,-3.1674593628849834e-05,3.473725155345164e-05,-1.6504325683897036e-10,ATTITUDE_TARGET,"[0.6580789089202881, -3.5031905554205878e-06, -3.983246585903544e-07, 0.7529489994049072]",0.0,0
2025-12-15 01:46:13.660,ATTITUDE_TARGET,4339644,-3.1674604542786255e-05,3.473725519143045e-05,-1.650433262279094e-10,ATTITUDE_TARGET,"[0.658062756061554, -3.503182369968272e-06, -3.9839977716837893e-07, 0.7529631853103638]",0.0,0
2025-12-15 01:46:13.761,ATTITUDE_TARGET,4339744,-3.167460818076506e-05,3.473726610536687e-05,-1.6504340949463625e-10,ATTITUDE_TARGET,"[0.6580365896224976, -3.503169637042447e-06, -3.985216210367071e-07, 0.752985954284668]",0.0,0
2025-12-15 01:46:13.866,ATTITUDE_TARGET,4339842,-3.1674630008637905e-05,3.4737273381324485e-05,-1.6504354827251433e-10,ATTITUDE_TARGET,"[0.658022403717041, -3.50316349795321e-06, -3.985872751854913e-07, 0.752998411655426]",0.0,0
2025-12-15 01:46:13.965,ATTITUDE_TARGET,4339944,-3.1674630008637905e-05,3.47372806572821e-05,-1.6504357602808994e-10,ATTITUDE_TARGET,"[0.6580234169960022, -3.503164407447912e-06, -3.985826140251447e-07, 0.7529975175857544]",0.0,0
2025-12-15 01:46:14.064,ATTITUDE_TARGET,4340042,-3.167463728459552e-05,3.473729157121852e-05,-1.650436731726046e-10,ATTITUDE_TARGET,"[0.658006489276886, -3.5031564493692713e-06, -3.986618821727461e-07, 0.7530123591423035]",0.0,0
2025-12-15 01:46:14.164,ATTITUDE_TARGET,4340144,-3.1674644560553133e-05,3.473729157121852e-05,-1.6504370092818021e-10,ATTITUDE_TARGET,"[0.6579667925834656, -3.503135758364806e-06, -3.9884631064524e-07, 0.7530470490455627]",0.0,0
2025-12-15 01:46:14.264,ATTITUDE_TARGET,4340242,-3.167463728459552e-05,3.473729157121852e-05,-1.650436731726046e-10,ATTITUDE_TARGET,"[0.6579645276069641, -3.503134166749078e-06, -3.988570540514047e-07, 0.7530490159988403]",0.0,0
2025-12-15 01:46:14.364,ATTITUDE_TARGET,4340342,-3.1674630008637905e-05,3.473729520919733e-05,-1.6504364541702898e-10,ATTITUDE_TARGET,"[0.6579998135566711, -3.503152129269438e-06, -3.986930892097007e-07, 0.7530180811882019]",0.0,0
2025-12-15 01:46:14.464,ATTITUDE_TARGET,4340442,-3.1674619094701484e-05,3.473729520919733e-05,-1.6504358990587775e-10,ATTITUDE_TARGET,"[0.6580501794815063, -3.5031787319894647e-06, -3.984594911798922e-07, 0.7529741525650024]",0.0,0
2025-12-15 01:46:14.564,ATTITUDE_TARGET,4340542,-3.16746263706591e-05,3.4737298847176135e-05,-1.6504364541702898e-10,ATTITUDE_TARGET,"[0.6581084132194519, -3.5032098821830004e-06, -3.981886891324393e-07, 0.752923309803009]",0.0,0
2025-12-15 01:46:14.664,ATTITUDE_TARGET,4340642,-3.167462273268029e-05,3.473730248515494e-05,-1.6504364541702898e-10,ATTITUDE_TARGET,"[0.6581535935401917, -3.5032339837925974e-06, -3.979788232300052e-07, 0.752883791923523]",0.0,0
2025-12-15 01:46:14.764,ATTITUDE_TARGET,4340742,-3.167461545672268e-05,3.4737298847176135e-05,-1.6504360378366556e-10,ATTITUDE_TARGET,"[0.6581396460533142, -3.5032262530876324e-06, -3.980437952577631e-07, 0.7528958916664124]",0.0,0
2025-12-15 01:46:14.864,ATTITUDE_TARGET,4340842,-3.167462273268029e-05,3.473730612313375e-05,-1.650436592948168e-10,ATTITUDE_TARGET,"[0.6581152677536011, -3.503213747535483e-06, -3.981572831435187e-07, 0.7529172897338867]",0.0,0
2025-12-15 01:46:14.965,ATTITUDE_TARGET,4340942,-3.16746263706591e-05,3.4737309761112556e-05,-1.6504370092818021e-10,ATTITUDE_TARGET,"[0.6580958962440491, -3.503203970467439e-06, -3.982473799624131e-07, 0.7529341578483582]",0.0,0
2025-12-15 01:46:15.065,ATTITUDE_TARGET,4341042,-3.1674630008637905e-05,3.4737309761112556e-05,-1.6504371480596802e-10,ATTITUDE_TARGET,"[0.6580706834793091, -3.5031907827942632e-06, -3.983645058269758e-07, 0.7529562711715698]",0.0,0
2025-12-15 01:46:15.165,ATTITUDE_TARGET,4341144,-3.1674644560553133e-05,3.473732067504898e-05,-1.650438535838461e-10,ATTITUDE_TARGET,"[0.6580549478530884, -3.5031837342103245e-06, -3.9843783383730624e-07, 0.7529699802398682]",0.0,0
2025-12-15 01:46:15.265,ATTITUDE_TARGET,4341244,-3.167465911246836e-05,3.473732795100659e-05,-1.6504395072836076e-10,ATTITUDE_TARGET,"[0.6580360531806946, -3.503174866636982e-06, -3.985254011240613e-07, 0.7529865503311157]",0.0,0
2025-12-15 01:46:15.365,ATTITUDE_TARGET,4341344,-3.167465183651075e-05,3.473731703707017e-05,-1.6504388133942172e-10,ATTITUDE_TARGET,"[0.658001720905304, -3.503156221995596e-06, -3.9868470480541873e-07, 0.753016471862793]",0.0,0
2025-12-15 01:46:15.464,ATTITUDE_TARGET,4341442,-3.167465911246836e-05,3.473731703707017e-05,-1.6504389521720952e-10,ATTITUDE_TARGET,"[0.6579521298408508, -3.5031303013965953e-06, -3.9891486380838614e-07, 0.7530597448348999]",0.0,0
2025-12-15 01:46:15.564,ATTITUDE_TARGET,4341542,-3.167466275044717e-05,3.473732795100659e-05,-1.6504397848393637e-10,ATTITUDE_TARGET,"[0.6579300165176392, -3.5031191600864986e-06, -3.990183188307128e-07, 0.7530791163444519]",0.0,0
2025-12-15 01:46:15.664,ATTITUDE_TARGET,4341642,-3.167466275044717e-05,3.4737335226964206e-05,-1.650440201172998e-10,ATTITUDE_TARGET,"[0.6579458713531494, -3.503128027659841e-06, -3.9894504766380123e-07, 0.7530652284622192]",0.0,0
2025-12-15 01:46:15.766,ATTITUDE_TARGET,4341744,-3.167464819853194e-05,3.47373315889854e-05,-1.6504390909499733e-10,ATTITUDE_TARGET,"[0.6579873561859131, -3.5031489460379817e-06, -3.987523768955725e-07, 0.7530289888381958]",0.0,0
2025-12-15 01:46:15.864,ATTITUDE_TARGET,4341842,-3.1674644560553133e-05,3.473732067504898e-05,-1.650438535838461e-10,ATTITUDE_TARGET,"[0.6580091118812561, -3.5031596326007275e-06, -3.986510250797437e-07, 0.7530100345611572]",0.0,0
2025-12-15 01:46:15.964,ATTITUDE_TARGET,4341942,-3.1674640922574326e-05,3.473731339909136e-05,-1.6504378419490706e-10,ATTITUDE_TARGET,"[0.658016562461853, -3.5031632705795346e-06, -3.9861572531663114e-07, 0.7530034184455872]",0.0,0
2025-12-15 01:46:16.064,ATTITUDE_TARGET,4342042,-3.1674640922574326e-05,3.473731703707017e-05,-1.6504381195048268e-10,ATTITUDE_TARGET,"[0.6580191254615784, -3.5031648621952627e-06, -3.986041861026024e-07, 0.7530012130737305]",0.0,0
2025-12-15 01:46:16.165,ATTITUDE_TARGET,4342142,-3.167465183651075e-05,3.4737335226964206e-05,-1.6504396460614856e-10,ATTITUDE_TARGET,"[0.6579782962799072, -3.503144398564473e-06, -3.987948105077521e-07, 0.7530369758605957]",0.0,0
2025-12-15 01:46:16.265,ATTITUDE_TARGET,4342242,-3.1674640922574326e-05,3.4737335226964206e-05,-1.6504389521720952e-10,ATTITUDE_TARGET,"[0.6579129695892334, -3.503109155644779e-06, -3.9909912175062345e-07, 0.7530940175056458]",0.0,0
2025-12-15 01:46:16.364,ATTITUDE_TARGET,4342342,-3.167464819853194e-05,3.473733886494301e-05,-1.6504395072836076e-10,ATTITUDE_TARGET,"[0.657860517501831, -3.503081870803726e-06, -3.993431505477929e-07, 0.753139853477478]",0.0,0
2025-12-15 01:46:16.464,ATTITUDE_TARGET,4342442,-3.167464819853194e-05,3.473733886494301e-05,-1.6504395072836076e-10,ATTITUDE_TARGET,"[0.6578248739242554, -3.503063453536015e-06, -3.995085364749684e-07, 0.753170907497406]",0.0,0
2025-12-15 01:46:16.565,ATTITUDE_TARGET,4342542,-3.167465183651075e-05,3.4737349778879434e-05,-1.650440201172998e-10,ATTITUDE_TARGET,"[0.6578541398048401, -3.5030795970669715e-06, -3.9937282281243824e-07, 0.7531453967094421]",0.0,0
2025-12-15 01:46:16.665,ATTITUDE_TARGET,4342642,-3.167466275044717e-05,3.473735341685824e-05,-1.6504410338402664e-10,ATTITUDE_TARGET,"[0.6578952074050903, -3.503101879687165e-06, -3.9918185734677536e-07, 0.7531095743179321]",0.0,0
2025-12-15 01:46:16.764,ATTITUDE_TARGET,4342744,-3.1674666388425976e-05,3.473735705483705e-05,-1.6504413113960226e-10,ATTITUDE_TARGET,"[0.6579189300537109, -3.5031146126129897e-06, -3.9907163795760425e-07, 0.7530888915061951]",0.0,0
2025-12-15 01:46:16.864,ATTITUDE_TARGET,4342842,-3.167464819853194e-05,3.473735341685824e-05,-1.650440201172998e-10,ATTITUDE_TARGET,"[0.657919704914093, -3.503114157865639e-06, -3.990682273524726e-07, 0.7530880570411682]",0.0,0
2025-12-15 01:46:16.964,ATTITUDE_TARGET,4342942,-3.1674655474489555e-05,3.4737371606752276e-05,-1.6504414501739006e-10,ATTITUDE_TARGET,"[0.6579480767250061, -3.5031303013965953e-06, -3.989372601154173e-07, 0.7530633807182312]",0.0,0
2025-12-15 01:46:17.064,ATTITUDE_TARGET,4343042,-3.167465183651075e-05,3.4737375244731084e-05,-1.6504414501739006e-10,ATTITUDE_TARGET,"[0.6579771041870117, -3.5031457628065255e-06, -3.988025696344266e-07, 0.7530379891395569]",0.0,0
2025-12-15 01:46:17.164,ATTITUDE_TARGET,4343142,-3.167464819853194e-05,3.4737371606752276e-05,-1.6504410338402664e-10,ATTITUDE_TARGET,"[0.6579802632331848, -3.503147127048578e-06, -3.987877903455228e-07, 0.7530351877212524]",0.0,0
2025-12-15 01:46:17.264,ATTITUDE_TARGET,4343242,-3.167464819853194e-05,3.4737375244731084e-05,-1.6504413113960226e-10,ATTITUDE_TARGET,"[0.6579602360725403, -3.5031371226068586e-06, -3.988810703958734e-07, 0.7530526518821716]",0.0,0
2025-12-15 01:46:17.364,ATTITUDE_TARGET,4343344,-3.167466275044717e-05,3.47373825206887e-05,-1.650442282841169e-10,ATTITUDE_TARGET,"[0.6579405069351196, -3.5031273455388146e-06, -3.989726167219487e-07, 0.7530699372291565]",0.0,0
2025-12-15 01:46:17.465,ATTITUDE_TARGET,4343442,-3.167465911246836e-05,3.4737375244731084e-05,-1.650441866507535e-10,ATTITUDE_TARGET,"[0.6579262614250183, -3.5031196148338495e-06, -3.990385835095367e-07, 0.7530823349952698]",0.0,0
2025-12-15 01:46:17.564,ATTITUDE_TARGET,4343542,-3.167465911246836e-05,3.473737888270989e-05,-1.650442005285413e-10,ATTITUDE_TARGET,"[0.6579118371009827, -3.503111656755209e-06, -3.991060850694339e-07, 0.7530950307846069]",0.0,0
2025-12-15 01:46:17.664,ATTITUDE_TARGET,4343642,-3.167464819853194e-05,3.4737371606752276e-05,-1.6504410338402664e-10,ATTITUDE_TARGET,"[0.6578847765922546, -3.503096877466305e-06, -3.9923156691656914e-07, 0.7531185746192932]",0.0,0
2025-12-15 01:46:17.765,ATTITUDE_TARGET,4343742,-3.1674644560553133e-05,3.473736433079466e-05,-1.650440478728754e-10,ATTITUDE_TARGET,"[0.6578497886657715, -3.5030775507038925e-06, -3.993944801550242e-07, 0.7531492114067078]",0.0,0
2025-12-15 01:46:17.864,ATTITUDE_TARGET,4343842,-3.167465183651075e-05,3.4737371606752276e-05,-1.6504413113960226e-10,ATTITUDE_TARGET,"[0.6578077077865601, -3.503056177578401e-06, -3.9959024888958083e-07, 0.7531859278678894]",0.0,0
2025-12-15 01:46:17.964,ATTITUDE_TARGET,4343942,-3.167464819853194e-05,3.4737386158667505e-05,-1.6504417277296568e-10,ATTITUDE_TARGET,"[0.6578094363212585, -3.503057314446778e-06, -3.995830297753855e-07, 0.7531843781471252]",0.0,0
2025-12-15 01:46:18.070,ATTITUDE_TARGET,4344042,-3.1674655474489555e-05,3.473738979664631e-05,-1.6504424216190472e-10,ATTITUDE_TARGET,"[0.6578171849250793, -3.503061861920287e-06, -3.995471331563749e-07, 0.7531777620315552]",0.0,0
2025-12-15 01:46:18.164,ATTITUDE_TARGET,4344142,-3.1674655474489555e-05,3.473739343462512e-05,-1.6504425603969253e-10,ATTITUDE_TARGET,"[0.6578654646873474, -3.5030877825192874e-06, -3.9932274376042187e-07, 0.7531355619430542]",0.0,0
2025-12-15 01:46:18.264,ATTITUDE_TARGET,4344242,-3.167463728459552e-05,3.473738979664631e-05,-1.6504414501739006e-10,ATTITUDE_TARGET,"[0.657899796962738, -3.5031048355449457e-06, -3.9916380956128705e-07, 0.7531055212020874]",0.0,0
2025-12-15 01:46:18.364,ATTITUDE_TARGET,4344344,-3.167463728459552e-05,3.473740071058273e-05,-1.650441866507535e-10,ATTITUDE_TARGET,"[0.6579144597053528, -3.5031130209972616e-06, -3.9909605220600497e-07, 0.7530927658081055]",0.0,0
2025-12-15 01:46:18.464,ATTITUDE_TARGET,4344444,-3.167464819853194e-05,3.473740071058273e-05,-1.6504424216190472e-10,ATTITUDE_TARGET,"[0.6579167246818542, -3.503114839986665e-06, -3.990851666912931e-07, 0.7530907392501831]",0.0,0
2025-12-15 01:46:18.564,ATTITUDE_TARGET,4344542,-3.167465911246836e-05,3.473740434856154e-05,-1.6504431155084376e-10,ATTITUDE_TARGET,"[0.6578935384750366, -3.503103926050244e-06, -3.9919260075294005e-07, 0.7531110644340515]",0.0,0
2025-12-15 01:46:18.664,ATTITUDE_TARGET,4344642,-3.1674666388425976e-05,3.4737397072603926e-05,-1.6504432542863157e-10,ATTITUDE_TARGET,"[0.6578726172447205, -3.5030925573664717e-06, -3.992889503479091e-07, 0.7531291842460632]",0.0,0
2025-12-15 01:46:18.764,ATTITUDE_TARGET,4344742,-3.1674666388425976e-05,3.473738979664631e-05,-1.6504429767305595e-10,ATTITUDE_TARGET,"[0.6578556895256042, -3.503083007672103e-06, -3.993674511093559e-07, 0.7531440854072571]",0.0,0
2025-12-15 01:46:18.864,ATTITUDE_TARGET,4344842,-3.167465911246836e-05,3.4737386158667505e-05,-1.650442282841169e-10,ATTITUDE_TARGET,"[0.6578256487846375, -3.5030664093937958e-06, -3.995072290763346e-07, 0.7531702518463135]",0.0,0
2025-12-15 01:46:18.965,ATTITUDE_TARGET,4344942,-3.167466275044717e-05,3.473739343462512e-05,-1.6504429767305595e-10,ATTITUDE_TARGET,"[0.6578165292739868, -3.5030623166676378e-06, -3.9955006059244624e-07, 0.7531782388687134]",0.0,0
2025-12-15 01:46:19.064,ATTITUDE_TARGET,4345042,-3.1674666388425976e-05,3.473740071058273e-05,-1.6504433930641937e-10,ATTITUDE_TARGET,"[0.6578301191329956, -3.503070047372603e-06, -3.9948687913238246e-07, 0.7531663775444031]",0.0,0
2025-12-15 01:46:19.164,ATTITUDE_TARGET,4345144,-3.1674666388425976e-05,3.473740434856154e-05,-1.6504435318420718e-10,ATTITUDE_TARGET,"[0.6577969789505005, -3.5030525395995937e-06, -3.9964129427971784e-07, 0.7531953454017639]",0.0,0
2025-12-15 01:46:19.264,ATTITUDE_TARGET,4345242,-3.167467002640478e-05,3.473740798654035e-05,-1.650443809397828e-10,ATTITUDE_TARGET,"[0.657768726348877, -3.5030379876843654e-06, -3.9977271626412403e-07, 0.7532200217247009]",0.0,0
2025-12-15 01:46:19.364,ATTITUDE_TARGET,4345342,-3.1674666388425976e-05,3.4737411624519154e-05,-1.650443948175706e-10,ATTITUDE_TARGET,"[0.6577513813972473, -3.503028665363672e-06, -3.998541160399327e-07, 0.7532351613044739]",0.0,0
2025-12-15 01:46:19.465,ATTITUDE_TARGET,4345442,-3.1674666388425976e-05,3.473740798654035e-05,-1.650443809397828e-10,ATTITUDE_TARGET,"[0.6577474474906921, -3.503026619000593e-06, -3.9987202171687386e-07, 0.7532385587692261]",0.0,0
2025-12-15 01:46:19.565,ATTITUDE_TARGET,4345542,-3.16746773023624e-05,3.473740798654035e-05,-1.6504443645093403e-10,ATTITUDE_TARGET,"[0.6577653884887695, -3.5030366234423127e-06, -3.99788035565507e-07, 0.7532229423522949]",0.0,0
2025-12-15 01:46:19.664,ATTITUDE_TARGET,4345642,-3.167468821629882e-05,3.473742617643438e-05,-1.650445752288121e-10,ATTITUDE_TARGET,"[0.6577834486961365, -3.503047537378734e-06, -3.997044473180722e-07, 0.7532072067260742]",0.0,0
2025-12-15 01:46:19.764,ATTITUDE_TARGET,4345742,-3.1674691854277626e-05,3.473742617643438e-05,-1.6504460298438772e-10,ATTITUDE_TARGET,"[0.6578057408332825, -3.503059815557208e-06, -3.996007080786512e-07, 0.7531877160072327]",0.0,0
2025-12-15 01:46:19.864,ATTITUDE_TARGET,4345842,-3.1674691854277626e-05,3.473742617643438e-05,-1.6504460298438772e-10,ATTITUDE_TARGET,"[0.6578207612037659, -3.503067546262173e-06, -3.995309327819996e-07, 0.7531746029853821]",0.0,0
2025-12-15 01:46:19.964,ATTITUDE_TARGET,4345942,-3.16746773023624e-05,3.4737411624519154e-05,-1.6504445032872184e-10,ATTITUDE_TARGET,"[0.6577995419502258, -3.5030550407100236e-06, -3.9962941400517593e-07, 0.7531930804252625]",0.0,0
2025-12-15 01:46:20.064,ATTITUDE_TARGET,4346044,-3.167468457832001e-05,3.4737422538455576e-05,-1.6504453359544868e-10,ATTITUDE_TARGET,"[0.6577320098876953, -3.5030200251640053e-06, -3.999435875812196e-07, 0.7532520294189453]",0.0,0
2025-12-15 01:46:20.165,ATTITUDE_TARGET,4346142,-3.167468457832001e-05,3.473742617643438e-05,-1.650445474732365e-10,ATTITUDE_TARGET,"[0.6576715111732483, -3.502987965475768e-06, -4.002252467216749e-07, 0.7533048987388611]",0.0,0
2025-12-15 01:46:20.264,ATTITUDE_TARGET,4346242,-3.167468821629882e-05,3.473742617643438e-05,-1.650445752288121e-10,ATTITUDE_TARGET,"[0.6576550602912903, -3.5029795526497765e-06, -4.003012179509824e-07, 0.7533192038536072]",0.0,0
2025-12-15 01:46:20.364,ATTITUDE_TARGET,4346342,-3.16746773023624e-05,3.473742617643438e-05,-1.6504451971766088e-10,ATTITUDE_TARGET,"[0.6576525568962097, -3.5029779610340483e-06, -4.0031360981629405e-07, 0.7533213496208191]",0.0,0
2025-12-15 01:46:20.466,ATTITUDE_TARGET,4346444,-3.167468457832001e-05,3.473742617643438e-05,-1.650445613510243e-10,ATTITUDE_TARGET,"[0.6576606035232544, -3.5029820537602063e-06, -4.0027620684668364e-07, 0.7533144950866699]",0.0,0
2025-12-15 01:46:20.564,ATTITUDE_TARGET,4346542,-3.167468457832001e-05,3.473742981441319e-05,-1.650445752288121e-10,ATTITUDE_TARGET,"[0.657690167427063, -3.502998197291163e-06, -4.001385889296216e-07, 0.7532886266708374]",0.0,0
2025-12-15 01:46:20.664,ATTITUDE_TARGET,4346642,-3.167468821629882e-05,3.473741526249796e-05,-1.6504451971766088e-10,ATTITUDE_TARGET,"[0.6577362418174744, -3.5030220715270843e-06, -3.9992343658923346e-07, 0.753248393535614]",0.0,0
2025-12-15 01:46:20.764,ATTITUDE_TARGET,4346742,-3.167467366438359e-05,3.473740071058273e-05,-1.650443809397828e-10,ATTITUDE_TARGET,"[0.6577761173248291, -3.5030420804105233e-06, -3.997376154529775e-07, 0.7532134652137756]",0.0,0
2025-12-15 01:46:20.864,ATTITUDE_TARGET,4346842,-3.1674680940341204e-05,3.473740798654035e-05,-1.6504445032872184e-10,ATTITUDE_TARGET,"[0.6577967405319214, -3.50305322172062e-06, -3.9964186271390645e-07, 0.753195583820343]",0.0,0
2025-12-15 01:46:20.964,ATTITUDE_TARGET,4346942,-3.16746773023624e-05,3.473740434856154e-05,-1.6504440869535841e-10,ATTITUDE_TARGET,"[0.6577905416488647, -3.5030498111154884e-06, -3.996705402187217e-07, 0.753200888633728]",0.0,0
2025-12-15 01:46:21.066,ATTITUDE_TARGET,4347042,-3.1674691854277626e-05,3.473740434856154e-05,-1.6504449196208526e-10,ATTITUDE_TARGET,"[0.6577668786048889, -3.503038215058041e-06, -3.9977985011319106e-07, 0.7532215714454651]",0.0,0
2025-12-15 01:46:21.164,ATTITUDE_TARGET,4347142,-3.167469549225643e-05,3.4737397072603926e-05,-1.6504447808429745e-10,ATTITUDE_TARGET,"[0.6577330231666565, -3.5030200251640053e-06, -3.9993688005779404e-07, 0.7532511949539185]",0.0,0
2025-12-15 01:46:21.266,ATTITUDE_TARGET,4347242,-3.167468457832001e-05,3.4737397072603926e-05,-1.6504442257314622e-10,ATTITUDE_TARGET,"[0.6576999425888062, -3.50300183526997e-06, -4.000913804702577e-07, 0.7532800436019897]",0.0,0
2025-12-15 01:46:21.364,ATTITUDE_TARGET,4347342,-3.1674680940341204e-05,3.473739343462512e-05,-1.650443809397828e-10,ATTITUDE_TARGET,"[0.6577122211456299, -3.503007974359207e-06, -4.000341675691743e-07, 0.7532693147659302]",0.0,0
