SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,time_unix_usec
2025-12-15 01:41:13.352,SYSTEM_TIME,4039339,SYSTEM_TIME,0
2025-12-15 01:41:13.451,SYSTEM_TIME,4039439,SYSTEM_TIME,0
2025-12-15 01:41:13.551,SYSTEM_TIME,4039539,SYSTEM_TIME,0
2025-12-15 01:41:13.650,SYSTEM_TIME,4039639,SYSTEM_TIME,0
2025-12-15 01:41:13.750,SYSTEM_TIME,4039739,SYSTEM_TIME,0
2025-12-15 01:41:13.850,SYSTEM_TIME,4039839,SYSTEM_TIME,0
2025-12-15 01:41:13.949,SYSTEM_TIME,4039939,SYSTEM_TIME,0
2025-12-15 01:41:14.049,SYSTEM_TIME,4040040,SYSTEM_TIME,0
2025-12-15 01:41:14.149,SYSTEM_TIME,4040139,SYSTEM_TIME,0
2025-12-15 01:41:14.249,SYSTEM_TIME,4040239,SYSTEM_TIME,0
2025-12-15 01:41:14.351,SYSTEM_TIME,4040339,SYSTEM_TIME,0
2025-12-15 01:41:14.451,SYSTEM_TIME,4040439,SYSTEM_TIME,0
2025-12-15 01:41:14.550,SYSTEM_TIME,4040539,SYSTEM_TIME,0
2025-12-15 01:41:14.649,SYSTEM_TIME,4040639,SYSTEM_TIME,0
2025-12-15 01:41:14.749,SYSTEM_TIME,4040739,SYSTEM_TIME,0
2025-12-15 01:41:14.849,SYSTEM_TIME,4040839,SYSTEM_TIME,0
2025-12-15 01:41:14.949,SYSTEM_TIME,4040939,SYSTEM_TIME,0
2025-12-15 01:41:15.049,SYSTEM_TIME,4041039,SYSTEM_TIME,0
2025-12-15 01:41:15.150,SYSTEM_TIME,4041139,SYSTEM_TIME,0
2025-12-15 01:41:15.250,SYSTEM_TIME,4041239,SYSTEM_TIME,0
2025-12-15 01:41:15.350,SYSTEM_TIME,4041339,SYSTEM_TIME,0
2025-12-15 01:41:15.450,SYSTEM_TIME,4041439,SYSTEM_TIME,0
2025-12-15 01:41:15.550,SYSTEM_TIME,4041539,SYSTEM_TIME,0
2025-12-15 01:41:15.649,SYSTEM_TIME,4041639,SYSTEM_TIME,0
2025-12-15 01:41:15.750,SYSTEM_TIME,4041739,SYSTEM_TIME,0
2025-12-15 01:41:15.850,SYSTEM_TIME,4041839,SYSTEM_TIME,0
2025-12-15 01:41:15.950,SYSTEM_TIME,4041939,SYSTEM_TIME,0
2025-12-15 01:41:16.050,SYSTEM_TIME,4042039,SYSTEM_TIME,0
2025-12-15 01:41:16.150,SYSTEM_TIME,4042139,SYSTEM_TIME,0
2025-12-15 01:41:16.250,SYSTEM_TIME,4042239,SYSTEM_TIME,0
2025-12-15 01:41:16.350,SYSTEM_TIME,4042339,SYSTEM_TIME,0
2025-12-15 01:41:16.450,SYSTEM_TIME,4042439,SYSTEM_TIME,0
