SystemTime_ISO,MsgType,FC_Time_us,id,mavpackettype,temperature,xacc,xgyro,xmag,yacc,ygyro,ymag,zacc,zgyro,zmag
2025-12-15 01:42:41.951,RAW_IMU,4127937413,0,RAW_IMU,4528,1,0,-31,10,-1,-243,-993,0,126
2025-12-15 01:42:42.051,RAW_IMU,4128039812,0,RAW_IMU,4528,1,0,-39,9,-1,-260,-992,0,132
2025-12-15 01:42:42.150,RAW_IMU,4128137367,0,RAW_IMU,4480,2,0,-40,10,-2,-272,-992,0,147
2025-12-15 01:42:42.250,RAW_IMU,4128237356,0,RAW_IMU,4480,1,0,-36,10,-1,-249,-992,0,131
2025-12-15 01:42:42.351,RAW_IMU,4128337362,0,RAW_IMU,4528,1,0,-22,10,-2,-244,-992,0,132
2025-12-15 01:42:42.450,RAW_IMU,4128437369,0,RAW_IMU,4480,2,0,-27,11,-1,-254,-991,0,127
2025-12-15 01:42:42.551,RAW_IMU,4128537347,0,RAW_IMU,4480,1,0,-29,10,-1,-250,-992,0,140
2025-12-15 01:42:42.650,RAW_IMU,4128637341,0,RAW_IMU,4480,1,0,-46,10,-2,-246,-992,0,129
2025-12-15 01:42:42.750,RAW_IMU,4128737340,0,RAW_IMU,4480,2,0,-25,11,-2,-255,-992,0,132
2025-12-15 01:42:42.850,RAW_IMU,4128839806,0,RAW_IMU,4480,2,0,-40,10,-1,-267,-991,0,135
2025-12-15 01:42:42.950,RAW_IMU,4128939835,0,RAW_IMU,4480,1,0,-38,10,-1,-252,-992,0,125
2025-12-15 01:42:43.050,RAW_IMU,4129039782,0,RAW_IMU,4480,1,0,-33,10,-1,-252,-993,0,126
2025-12-15 01:42:43.149,RAW_IMU,4129139792,0,RAW_IMU,4528,1,0,-29,10,-1,-264,-992,0,130
2025-12-15 01:42:43.249,RAW_IMU,4129239805,0,RAW_IMU,4528,1,0,-32,10,-2,-245,-992,0,124
2025-12-15 01:42:43.350,RAW_IMU,4129337413,0,RAW_IMU,4528,1,0,-34,10,-2,-250,-992,0,123
2025-12-15 01:42:43.450,RAW_IMU,4129437410,0,RAW_IMU,4480,2,0,-34,10,-1,-243,-992,0,136
2025-12-15 01:42:43.550,RAW_IMU,4129537385,0,RAW_IMU,4528,2,0,-35,10,-1,-270,-993,0,146
2025-12-15 01:42:43.650,RAW_IMU,4129637411,0,RAW_IMU,4528,1,0,-19,10,-1,-270,-993,0,144
2025-12-15 01:42:43.750,RAW_IMU,4129737417,0,RAW_IMU,4480,2,0,-35,10,-1,-244,-993,0,132
2025-12-15 01:42:43.850,RAW_IMU,4129839781,0,RAW_IMU,4480,2,0,-24,10,-1,-235,-993,0,124
2025-12-15 01:42:43.950,RAW_IMU,4129937358,0,RAW_IMU,4528,1,0,-33,9,-1,-270,-992,0,141
2025-12-15 01:42:44.051,RAW_IMU,4130037366,0,RAW_IMU,4480,2,0,-44,9,-2,-247,-993,0,135
2025-12-15 01:42:44.150,RAW_IMU,4130139841,0,RAW_IMU,4480,2,0,-34,10,-1,-244,-992,0,131
2025-12-15 01:42:44.250,RAW_IMU,4130237337,0,RAW_IMU,4528,1,0,-34,10,-1,-262,-992,0,141
2025-12-15 01:42:44.350,RAW_IMU,4130337334,0,RAW_IMU,4480,1,0,-25,10,-1,-253,-993,0,142
2025-12-15 01:42:44.451,RAW_IMU,4130439827,0,RAW_IMU,4480,1,0,-35,10,-1,-252,-992,0,128
2025-12-15 01:42:44.550,RAW_IMU,4130539807,0,RAW_IMU,4528,2,0,-32,10,-1,-257,-991,0,139
2025-12-15 01:42:44.650,RAW_IMU,4130639787,0,RAW_IMU,4480,1,0,-46,9,-1,-268,-991,0,138
2025-12-15 01:42:44.751,RAW_IMU,4130739801,0,RAW_IMU,4480,1,0,-45,10,-2,-258,-993,-1,122
2025-12-15 01:42:44.850,RAW_IMU,4130839793,0,RAW_IMU,4480,2,0,-28,10,-2,-258,-992,0,134
2025-12-15 01:42:44.951,RAW_IMU,4130937424,0,RAW_IMU,4528,1,0,-37,9,-1,-247,-993,0,132
2025-12-15 01:42:45.051,RAW_IMU,4131037405,0,RAW_IMU,4528,1,0,-34,10,-1,-256,-993,0,121
2025-12-15 01:42:45.150,RAW_IMU,4131137387,0,RAW_IMU,4528,2,0,-32,10,-1,-261,-992,0,141
2025-12-15 01:42:45.250,RAW_IMU,4131237322,0,RAW_IMU,4528,1,0,-35,9,-2,-248,-992,0,127
2025-12-15 01:42:45.350,RAW_IMU,4131337390,0,RAW_IMU,4480,1,0,-44,9,-1,-247,-992,0,135
2025-12-15 01:42:45.450,RAW_IMU,4131437357,0,RAW_IMU,4480,2,0,-39,10,-1,-262,-992,0,118
2025-12-15 01:42:45.550,RAW_IMU,4131539785,0,RAW_IMU,4528,2,0,-38,10,-1,-236,-992,0,121
2025-12-15 01:42:45.650,RAW_IMU,4131639817,0,RAW_IMU,4480,1,0,-40,10,-1,-268,-992,0,129
2025-12-15 01:42:45.750,RAW_IMU,4131737323,0,RAW_IMU,4480,1,0,-29,10,-2,-255,-992,0,142
2025-12-15 01:42:45.850,RAW_IMU,4131837339,0,RAW_IMU,4528,1,0,-42,10,-1,-253,-991,0,136
2025-12-15 01:42:45.950,RAW_IMU,4131937364,0,RAW_IMU,4480,1,0,-37,9,-1,-255,-992,0,127
2025-12-15 01:42:46.051,RAW_IMU,4132039801,0,RAW_IMU,4528,1,0,-39,10,-1,-272,-992,0,148
2025-12-15 01:42:46.150,RAW_IMU,4132139839,0,RAW_IMU,4528,2,0,-37,10,-2,-253,-992,0,126
2025-12-15 01:42:46.250,RAW_IMU,4132239811,0,RAW_IMU,4480,2,0,-35,10,-1,-238,-992,0,139
2025-12-15 01:42:46.351,RAW_IMU,4132339792,0,RAW_IMU,4528,1,0,-43,10,-1,-252,-992,0,135
2025-12-15 01:42:46.450,RAW_IMU,4132437426,0,RAW_IMU,4480,2,0,-34,10,-1,-241,-992,0,142
2025-12-15 01:42:46.551,RAW_IMU,4132539800,0,RAW_IMU,4528,2,0,-28,10,-2,-248,-992,0,135
2025-12-15 01:42:46.650,RAW_IMU,4132637377,0,RAW_IMU,4480,1,0,-22,10,-1,-248,-993,0,130
2025-12-15 01:42:46.750,RAW_IMU,4132737365,0,RAW_IMU,4480,2,0,-28,10,-1,-262,-993,0,141
2025-12-15 01:42:46.850,RAW_IMU,4132837369,0,RAW_IMU,4480,1,0,-39,10,-1,-244,-992,0,120
2025-12-15 01:42:46.951,RAW_IMU,4132937448,0,RAW_IMU,4480,0,0,-18,10,-1,-254,-992,0,142
2025-12-15 01:42:47.050,RAW_IMU,4133037353,0,RAW_IMU,4480,1,0,-37,10,-2,-271,-992,0,138
2025-12-15 01:42:47.150,RAW_IMU,4133137366,0,RAW_IMU,4528,2,0,-27,10,-1,-262,-993,0,152
2025-12-15 01:42:47.251,RAW_IMU,4133237352,0,RAW_IMU,4480,1,0,-31,10,-1,-250,-992,0,156
2025-12-15 01:42:47.351,RAW_IMU,4133337334,0,RAW_IMU,4480,1,0,-24,10,-2,-251,-993,0,119
2025-12-15 01:42:47.450,RAW_IMU,4133437356,0,RAW_IMU,4528,1,0,-54,10,-2,-275,-992,0,150
2025-12-15 01:42:47.550,RAW_IMU,4133539815,0,RAW_IMU,4528,2,0,-42,10,-1,-250,-992,0,120
2025-12-15 01:42:47.650,RAW_IMU,4133639811,0,RAW_IMU,4480,1,0,-34,9,-2,-257,-992,0,133
2025-12-15 01:42:47.750,RAW_IMU,4133739807,0,RAW_IMU,4480,1,0,-34,10,-1,-266,-993,0,138
2025-12-15 01:42:47.850,RAW_IMU,4133839780,0,RAW_IMU,4480,2,0,-49,10,-1,-249,-992,0,137
2025-12-15 01:42:47.950,RAW_IMU,4133939781,0,RAW_IMU,4528,1,0,-35,10,-1,-249,-992,0,130
2025-12-15 01:42:48.051,RAW_IMU,4134037386,0,RAW_IMU,4528,2,0,-44,10,-1,-260,-993,0,135
2025-12-15 01:42:48.151,RAW_IMU,4134137398,0,RAW_IMU,4528,2,0,-23,10,-1,-249,-992,0,150
2025-12-15 01:42:48.250,RAW_IMU,4134237393,0,RAW_IMU,4480,1,0,-35,9,-1,-239,-993,0,134
2025-12-15 01:42:48.350,RAW_IMU,4134339861,0,RAW_IMU,4528,1,0,-42,10,-1,-248,-992,0,122
2025-12-15 01:42:48.450,RAW_IMU,4134437444,0,RAW_IMU,4480,1,0,-36,10,-1,-254,-992,0,125
2025-12-15 01:42:48.550,RAW_IMU,4134537350,0,RAW_IMU,4480,1,0,-36,10,-1,-233,-992,0,123
2025-12-15 01:42:48.650,RAW_IMU,4134637358,0,RAW_IMU,4528,1,0,-36,10,-2,-251,-993,0,126
2025-12-15 01:42:48.750,RAW_IMU,4134737323,0,RAW_IMU,4528,2,0,-20,10,-2,-259,-992,0,137
2025-12-15 01:42:48.850,RAW_IMU,4134837350,0,RAW_IMU,4528,1,0,-45,10,-1,-250,-992,0,134
2025-12-15 01:42:48.951,RAW_IMU,4134937334,0,RAW_IMU,4480,1,0,-38,9,-1,-247,-992,0,126
2025-12-15 01:42:49.050,RAW_IMU,4135037337,0,RAW_IMU,4528,2,0,-40,10,-1,-237,-993,0,119
2025-12-15 01:42:49.151,RAW_IMU,4135139822,0,RAW_IMU,4528,2,0,-34,10,-2,-270,-993,0,132
2025-12-15 01:42:49.251,RAW_IMU,4135239787,0,RAW_IMU,4480,1,0,-42,10,-1,-252,-992,0,136
2025-12-15 01:42:49.351,RAW_IMU,4135339792,0,RAW_IMU,4480,1,0,-40,9,-1,-250,-992,0,130
2025-12-15 01:42:49.451,RAW_IMU,4135439809,0,RAW_IMU,4480,1,0,-19,10,-2,-252,-993,0,134
2025-12-15 01:42:49.551,RAW_IMU,4135539775,0,RAW_IMU,4480,2,0,-37,10,-2,-267,-992,0,154
2025-12-15 01:42:49.651,RAW_IMU,4135637430,0,RAW_IMU,4528,1,0,-28,10,-1,-245,-993,0,134
2025-12-15 01:42:49.751,RAW_IMU,4135737386,0,RAW_IMU,4480,2,0,-39,10,-2,-238,-993,0,126
2025-12-15 01:42:49.851,RAW_IMU,4135837407,0,RAW_IMU,4480,2,0,-29,10,-1,-243,-992,0,130
2025-12-15 01:42:49.951,RAW_IMU,4135937404,0,RAW_IMU,4480,0,0,-50,9,-1,-250,-992,0,151
2025-12-15 01:42:50.051,RAW_IMU,4136037380,0,RAW_IMU,4528,1,0,-52,10,-2,-254,-993,0,129
2025-12-15 01:42:50.151,RAW_IMU,4136137392,0,RAW_IMU,4480,1,0,-41,10,-2,-252,-993,0,130
2025-12-15 01:42:50.251,RAW_IMU,4136237357,0,RAW_IMU,4480,1,0,-34,10,-2,-254,-992,0,131
2025-12-15 01:42:50.351,RAW_IMU,4136337329,0,RAW_IMU,4480,1,0,-42,10,-1,-281,-992,0,144
2025-12-15 01:42:50.451,RAW_IMU,4136439861,0,RAW_IMU,4528,0,0,-55,9,-1,-237,-993,0,120
2025-12-15 01:42:50.552,RAW_IMU,4136537323,0,RAW_IMU,4480,2,0,-44,11,-1,-240,-992,0,131
2025-12-15 01:42:50.651,RAW_IMU,4136639824,0,RAW_IMU,4528,1,0,-35,10,-1,-261,-992,0,131
2025-12-15 01:42:50.751,RAW_IMU,4136739832,0,RAW_IMU,4480,1,0,-41,9,-1,-261,-992,0,139
2025-12-15 01:42:50.851,RAW_IMU,4136839784,0,RAW_IMU,4528,1,0,-29,10,-1,-262,-993,0,131
2025-12-15 01:42:50.951,RAW_IMU,4136939775,0,RAW_IMU,4528,2,0,-44,10,-2,-245,-992,0,125
2025-12-15 01:42:51.051,RAW_IMU,4137039795,0,RAW_IMU,4528,2,0,-33,10,-1,-264,-991,0,150
2025-12-15 01:42:51.151,RAW_IMU,4137137369,0,RAW_IMU,4528,1,0,-32,10,-1,-240,-993,0,142
2025-12-15 01:42:51.251,RAW_IMU,4137239785,0,RAW_IMU,4480,1,0,-36,10,-2,-257,-992,0,126
2025-12-15 01:42:51.352,RAW_IMU,4137337414,0,RAW_IMU,4480,1,0,-42,10,-1,-255,-992,0,133
2025-12-15 01:42:51.451,RAW_IMU,4137437409,0,RAW_IMU,4480,1,0,-36,9,-1,-260,-992,0,133
2025-12-15 01:42:51.551,RAW_IMU,4137537378,0,RAW_IMU,4480,1,0,-40,11,-1,-256,-993,0,137
2025-12-15 01:42:51.651,RAW_IMU,4137637359,0,RAW_IMU,4480,2,0,-29,10,-1,-260,-992,0,139
2025-12-15 01:42:51.751,RAW_IMU,4137737375,0,RAW_IMU,4480,1,0,-52,10,-1,-243,-992,0,128
2025-12-15 01:42:51.851,RAW_IMU,4137837372,0,RAW_IMU,4480,1,0,-38,9,-2,-258,-992,0,139
2025-12-15 01:42:51.950,RAW_IMU,4137937354,0,RAW_IMU,4480,1,0,-38,10,-2,-243,-993,0,151
2025-12-15 01:42:52.050,RAW_IMU,4138037337,0,RAW_IMU,4528,2,0,-41,10,-1,-247,-991,0,123
2025-12-15 01:42:52.150,RAW_IMU,4138137338,0,RAW_IMU,4480,1,0,-42,10,-1,-246,-992,0,128
2025-12-15 01:42:52.250,RAW_IMU,4138237314,0,RAW_IMU,4480,1,0,-28,10,-2,-253,-993,0,132
2025-12-15 01:42:52.350,RAW_IMU,4138339800,0,RAW_IMU,4480,1,0,-44,10,-1,-263,-993,0,130
2025-12-15 01:42:52.450,RAW_IMU,4138437394,0,RAW_IMU,4480,1,0,-35,10,-1,-254,-992,0,125
2025-12-15 01:42:52.550,RAW_IMU,4138539808,0,RAW_IMU,4480,1,0,-33,11,-1,-253,-992,0,139
2025-12-15 01:42:52.650,RAW_IMU,4138639796,0,RAW_IMU,4480,1,0,-30,9,-1,-269,-992,0,142
2025-12-15 01:42:52.750,RAW_IMU,4138737374,0,RAW_IMU,4480,2,0,-43,11,-2,-242,-993,0,141
2025-12-15 01:42:52.850,RAW_IMU,4138839801,0,RAW_IMU,4480,2,0,-32,10,-2,-263,-992,0,137
2025-12-15 01:42:52.950,RAW_IMU,4138937382,0,RAW_IMU,4528,1,0,-38,10,-1,-252,-993,0,138
2025-12-15 01:42:53.050,RAW_IMU,4139037402,0,RAW_IMU,4480,1,0,-40,10,-2,-256,-993,0,135
2025-12-15 01:42:53.150,RAW_IMU,4139137387,0,RAW_IMU,4528,2,0,-44,10,-1,-244,-992,0,143
2025-12-15 01:42:53.251,RAW_IMU,4139237347,0,RAW_IMU,4528,1,0,-41,10,-1,-246,-993,0,133
2025-12-15 01:42:53.351,RAW_IMU,4139337386,0,RAW_IMU,4480,1,0,-38,10,-2,-251,-993,0,138
2025-12-15 01:42:53.451,RAW_IMU,4139437364,0,RAW_IMU,4528,2,0,-39,10,-1,-272,-992,0,137
2025-12-15 01:42:53.550,RAW_IMU,4139537327,0,RAW_IMU,4480,1,0,-49,10,-1,-252,-992,0,122
2025-12-15 01:42:53.650,RAW_IMU,4139637335,0,RAW_IMU,4528,1,0,-38,10,-1,-257,-993,0,134
2025-12-15 01:42:53.750,RAW_IMU,4139739782,0,RAW_IMU,4528,1,0,-35,10,-1,-244,-993,0,142
2025-12-15 01:42:53.850,RAW_IMU,4139839821,0,RAW_IMU,4480,1,0,-42,10,-2,-244,-992,0,141
2025-12-15 01:42:53.950,RAW_IMU,4139939825,0,RAW_IMU,4480,1,0,-33,10,-1,-264,-991,0,128
2025-12-15 01:42:54.050,RAW_IMU,4140039778,0,RAW_IMU,4480,1,0,-27,9,-1,-249,-991,0,144
2025-12-15 01:42:54.150,RAW_IMU,4140139798,0,RAW_IMU,4480,2,0,-49,10,-1,-256,-993,0,143
2025-12-15 01:42:54.250,RAW_IMU,4140239793,0,RAW_IMU,4480,1,0,-44,11,-1,-245,-992,0,127
2025-12-15 01:42:54.350,RAW_IMU,4140337385,0,RAW_IMU,4480,1,0,-36,10,-1,-255,-993,0,137
2025-12-15 01:42:54.450,RAW_IMU,4140437389,0,RAW_IMU,4528,2,0,-16,10,-2,-271,-993,0,138
2025-12-15 01:42:54.550,RAW_IMU,4140537381,0,RAW_IMU,4528,1,0,-37,10,-1,-253,-992,0,139
2025-12-15 01:42:54.650,RAW_IMU,4140639840,0,RAW_IMU,4528,2,0,-37,9,-1,-259,-991,0,135
2025-12-15 01:42:54.750,RAW_IMU,4140737355,0,RAW_IMU,4480,0,0,-52,11,-1,-245,-993,0,142
2025-12-15 01:42:54.850,RAW_IMU,4140837372,0,RAW_IMU,4528,2,0,-32,10,-1,-275,-991,0,144
2025-12-15 01:42:54.950,RAW_IMU,4140939806,0,RAW_IMU,4528,2,0,-38,10,-1,-258,-992,0,123
2025-12-15 01:42:55.050,RAW_IMU,4141037349,0,RAW_IMU,4528,1,0,-42,11,-2,-255,-993,0,144
2025-12-15 01:42:55.150,RAW_IMU,4141137337,0,RAW_IMU,4480,2,0,-42,10,-2,-258,-992,0,147
2025-12-15 01:42:55.250,RAW_IMU,4141237335,0,RAW_IMU,4480,0,0,-41,10,-1,-258,-992,0,138
2025-12-15 01:42:55.350,RAW_IMU,4141339809,0,RAW_IMU,4480,1,0,-37,10,-1,-262,-992,0,137
2025-12-15 01:42:55.450,RAW_IMU,4141439794,0,RAW_IMU,4480,2,0,-27,9,-2,-237,-992,0,139
2025-12-15 01:42:55.552,RAW_IMU,4141539805,0,RAW_IMU,4480,1,0,-35,11,-2,-275,-992,0,144
2025-12-15 01:42:55.651,RAW_IMU,4141639777,0,RAW_IMU,4480,1,0,-28,9,-1,-267,-992,0,132
2025-12-15 01:42:55.750,RAW_IMU,4141737401,0,RAW_IMU,4528,2,0,-36,10,-2,-266,-993,0,137
2025-12-15 01:42:55.851,RAW_IMU,4141837388,0,RAW_IMU,4480,1,0,-26,10,-1,-266,-992,0,134
2025-12-15 01:42:55.950,RAW_IMU,4141937383,0,RAW_IMU,4480,1,0,-38,10,-1,-256,-992,0,140
2025-12-15 01:42:56.050,RAW_IMU,4142037393,0,RAW_IMU,4480,1,0,-24,10,-1,-250,-993,0,117
2025-12-15 01:42:56.150,RAW_IMU,4142137385,0,RAW_IMU,4528,2,0,-17,10,-1,-236,-992,0,134
2025-12-15 01:42:56.251,RAW_IMU,4142237443,0,RAW_IMU,4528,1,0,-24,10,-1,-267,-992,0,153
2025-12-15 01:42:56.350,RAW_IMU,4142337371,0,RAW_IMU,4528,0,0,-34,9,-1,-249,-993,0,130
2025-12-15 01:42:56.451,RAW_IMU,4142437404,0,RAW_IMU,4480,2,0,-23,10,-1,-245,-992,0,138
2025-12-15 01:42:56.551,RAW_IMU,4142537340,0,RAW_IMU,4528,1,0,-27,10,-1,-254,-992,0,123
2025-12-15 01:42:56.651,RAW_IMU,4142637347,0,RAW_IMU,4480,1,0,-45,10,-1,-260,-993,0,133
2025-12-15 01:42:56.751,RAW_IMU,4142737388,0,RAW_IMU,4480,1,0,-38,10,-1,-250,-993,0,135
2025-12-15 01:42:56.851,RAW_IMU,4142839790,0,RAW_IMU,4480,2,0,-32,10,-2,-239,-993,0,133
2025-12-15 01:42:56.951,RAW_IMU,4142939813,0,RAW_IMU,4480,1,0,-35,10,-1,-265,-992,0,128
2025-12-15 01:42:57.051,RAW_IMU,4143039802,0,RAW_IMU,4480,1,0,-29,9,-2,-252,-993,0,134
2025-12-15 01:42:57.151,RAW_IMU,4143139767,0,RAW_IMU,4528,2,0,-32,10,-2,-256,-993,0,133
2025-12-15 01:42:57.251,RAW_IMU,4143239779,0,RAW_IMU,4528,2,0,-25,10,-1,-246,-991,0,137
2025-12-15 01:42:57.351,RAW_IMU,4143337367,0,RAW_IMU,4480,2,0,-39,10,-2,-257,-993,0,138
2025-12-15 01:42:57.451,RAW_IMU,4143439808,0,RAW_IMU,4480,1,0,-31,10,-2,-254,-993,0,137
2025-12-15 01:42:57.551,RAW_IMU,4143537415,0,RAW_IMU,4528,1,0,-26,9,-1,-248,-991,0,130
2025-12-15 01:42:57.651,RAW_IMU,4143637385,0,RAW_IMU,4528,1,0,-32,10,-2,-270,-993,0,147
2025-12-15 01:42:57.752,RAW_IMU,4143737402,0,RAW_IMU,4528,2,0,-29,10,-1,-241,-991,0,134
2025-12-15 01:42:57.851,RAW_IMU,4143837395,0,RAW_IMU,4480,1,0,-32,9,-1,-253,-991,0,132
2025-12-15 01:42:57.951,RAW_IMU,4143937362,0,RAW_IMU,4480,1,0,-25,10,-1,-252,-993,0,143
2025-12-15 01:42:58.051,RAW_IMU,4144037365,0,RAW_IMU,4480,2,0,-31,10,-1,-255,-992,0,133
2025-12-15 01:42:58.150,RAW_IMU,4144137333,0,RAW_IMU,4480,1,0,-48,10,-1,-260,-992,0,131
2025-12-15 01:42:58.251,RAW_IMU,4144237350,0,RAW_IMU,4480,1,0,-23,10,-1,-253,-992,0,128
2025-12-15 01:42:58.351,RAW_IMU,4144337340,0,RAW_IMU,4528,1,0,-24,10,-1,-270,-993,0,127
2025-12-15 01:42:58.451,RAW_IMU,4144437343,0,RAW_IMU,4480,2,0,-44,10,-1,-249,-992,0,121
2025-12-15 01:42:58.551,RAW_IMU,4144539844,0,RAW_IMU,4480,1,0,-25,10,-1,-246,-991,0,120
2025-12-15 01:42:58.651,RAW_IMU,4144639797,0,RAW_IMU,4480,1,0,-37,10,-1,-269,-992,0,124
2025-12-15 01:42:58.751,RAW_IMU,4144739787,0,RAW_IMU,4528,2,0,-45,10,-1,-254,-993,0,121
2025-12-15 01:42:58.851,RAW_IMU,4144839824,0,RAW_IMU,4480,2,0,-35,10,-1,-250,-992,0,138
2025-12-15 01:42:58.951,RAW_IMU,4144937372,0,RAW_IMU,4528,1,0,-13,10,-2,-268,-993,0,133
2025-12-15 01:42:59.051,RAW_IMU,4145037427,0,RAW_IMU,4480,2,0,-52,11,-1,-266,-993,0,144
2025-12-15 01:42:59.151,RAW_IMU,4145139815,0,RAW_IMU,4528,2,0,-34,10,-2,-240,-992,0,139
2025-12-15 01:42:59.251,RAW_IMU,4145237363,0,RAW_IMU,4480,1,0,-20,9,-1,-257,-993,0,134
2025-12-15 01:42:59.351,RAW_IMU,4145337412,0,RAW_IMU,4528,2,0,-31,11,-1,-263,-992,0,137
2025-12-15 01:42:59.451,RAW_IMU,4145437352,0,RAW_IMU,4528,1,0,-44,10,-1,-236,-992,0,131
2025-12-15 01:42:59.551,RAW_IMU,4145537356,0,RAW_IMU,4528,1,0,-39,10,-1,-241,-992,0,124
2025-12-15 01:42:59.651,RAW_IMU,4145637353,0,RAW_IMU,4480,2,0,-24,10,-1,-242,-992,0,143
2025-12-15 01:42:59.751,RAW_IMU,4145737339,0,RAW_IMU,4528,2,0,-43,10,-1,-247,-992,0,144
2025-12-15 01:42:59.851,RAW_IMU,4145837350,0,RAW_IMU,4480,1,0,-55,9,-1,-249,-992,0,132
2025-12-15 01:42:59.951,RAW_IMU,4145937344,0,RAW_IMU,4528,1,0,-35,10,-2,-251,-993,0,140
2025-12-15 01:43:00.051,RAW_IMU,4146037365,0,RAW_IMU,4480,2,0,-32,11,-1,-262,-992,0,135
2025-12-15 01:43:00.151,RAW_IMU,4146139839,0,RAW_IMU,4480,2,0,-43,10,-1,-253,-991,0,147
2025-12-15 01:43:00.251,RAW_IMU,4146239789,0,RAW_IMU,4528,1,0,-24,10,-1,-238,-993,0,142
2025-12-15 01:43:00.351,RAW_IMU,4146339805,0,RAW_IMU,4528,1,0,-46,10,-1,-260,-993,0,134
2025-12-15 01:43:00.451,RAW_IMU,4146437353,0,RAW_IMU,4528,1,0,-24,10,-1,-255,-991,0,147
2025-12-15 01:43:00.551,RAW_IMU,4146537389,0,RAW_IMU,4528,0,0,-43,10,-2,-241,-992,0,136
2025-12-15 01:43:00.651,RAW_IMU,4146637400,0,RAW_IMU,4528,1,0,-39,10,-2,-250,-993,0,127
2025-12-15 01:43:00.751,RAW_IMU,4146737387,0,RAW_IMU,4480,1,0,-36,10,-2,-254,-992,0,144
2025-12-15 01:43:00.851,RAW_IMU,4146837432,0,RAW_IMU,4480,1,0,-50,10,0,-249,-992,0,134
2025-12-15 01:43:00.951,RAW_IMU,4146939842,0,RAW_IMU,4528,1,0,-47,10,-1,-266,-992,0,141
2025-12-15 01:43:01.051,RAW_IMU,4147037351,0,RAW_IMU,4528,2,0,-24,10,-1,-251,-993,0,133
2025-12-15 01:43:01.151,RAW_IMU,4147137367,0,RAW_IMU,4480,1,0,-30,10,-1,-263,-992,0,133
2025-12-15 01:43:01.251,RAW_IMU,4147237329,0,RAW_IMU,4480,1,0,-38,9,-1,-249,-992,0,129
2025-12-15 01:43:01.350,RAW_IMU,4147337340,0,RAW_IMU,4480,2,0,-28,10,-1,-243,-993,0,134
2025-12-15 01:43:01.450,RAW_IMU,4147437343,0,RAW_IMU,4480,2,0,-34,11,-1,-255,-991,0,126
2025-12-15 01:43:01.550,RAW_IMU,4147537338,0,RAW_IMU,4528,1,0,-39,9,-1,-262,-991,0,157
2025-12-15 01:43:01.650,RAW_IMU,4147639827,0,RAW_IMU,4480,1,0,-39,9,-1,-246,-992,0,144
2025-12-15 01:43:01.750,RAW_IMU,4147739790,0,RAW_IMU,4480,1,0,-21,10,-2,-237,-993,0,142
2025-12-15 01:43:01.850,RAW_IMU,4147839869,0,RAW_IMU,4528,2,0,-21,10,-2,-273,-992,0,132
2025-12-15 01:43:01.950,RAW_IMU,4147939789,0,RAW_IMU,4480,1,0,-35,9,-1,-247,-992,0,137
2025-12-15 01:43:02.050,RAW_IMU,4148039809,0,RAW_IMU,4528,1,0,-34,10,-1,-249,-993,0,125
2025-12-15 01:43:02.150,RAW_IMU,4148137376,0,RAW_IMU,4480,1,0,-37,10,-1,-238,-992,0,124
2025-12-15 01:43:02.250,RAW_IMU,4148237401,0,RAW_IMU,4528,1,0,-45,9,-1,-248,-992,0,143
2025-12-15 01:43:02.352,RAW_IMU,4148337317,0,RAW_IMU,4480,2,0,-25,10,-1,-255,-993,0,127
2025-12-15 01:43:02.451,RAW_IMU,4148437338,0,RAW_IMU,4528,2,0,-26,10,-2,-254,-992,0,128
2025-12-15 01:43:02.550,RAW_IMU,4148537359,0,RAW_IMU,4480,1,0,-34,10,-1,-269,-992,0,153
2025-12-15 01:43:02.650,RAW_IMU,4148637350,0,RAW_IMU,4480,1,0,-36,9,-2,-252,-993,0,145
2025-12-15 01:43:02.751,RAW_IMU,4148737416,0,RAW_IMU,4480,1,0,-33,10,-2,-267,-992,0,136
2025-12-15 01:43:02.852,RAW_IMU,4148837357,0,RAW_IMU,4480,1,0,-25,10,-1,-238,-991,0,134
2025-12-15 01:43:02.950,RAW_IMU,4148937333,0,RAW_IMU,4528,1,0,-45,10,-1,-268,-993,0,150
2025-12-15 01:43:03.051,RAW_IMU,4149039868,0,RAW_IMU,4528,1,0,-41,10,-1,-237,-992,0,124
2025-12-15 01:43:03.150,RAW_IMU,4149137340,0,RAW_IMU,4528,2,0,-32,10,-1,-250,-992,0,125
2025-12-15 01:43:03.250,RAW_IMU,4149239831,0,RAW_IMU,4528,1,0,-31,11,-1,-251,-992,0,123
2025-12-15 01:43:03.351,RAW_IMU,4149339785,0,RAW_IMU,4480,0,0,-39,9,-1,-250,-992,0,152
2025-12-15 01:43:03.450,RAW_IMU,4149439783,0,RAW_IMU,4480,1,0,-25,10,-2,-248,-992,0,135
2025-12-15 01:43:03.550,RAW_IMU,4149539804,0,RAW_IMU,4528,2,0,-30,10,-1,-249,-993,0,129
2025-12-15 01:43:03.650,RAW_IMU,4149639802,0,RAW_IMU,4480,1,0,-34,10,-1,-259,-992,0,125
2025-12-15 01:43:03.750,RAW_IMU,4149737388,0,RAW_IMU,4480,1,0,-41,10,-1,-273,-992,0,139
2025-12-15 01:43:03.851,RAW_IMU,4149837386,0,RAW_IMU,4528,2,0,-49,10,-1,-243,-992,0,125
2025-12-15 01:43:03.951,RAW_IMU,4149937354,0,RAW_IMU,4528,0,0,-25,10,-1,-257,-992,0,130
