SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,tc1,ts1
2026-01-14 12:33:10.297,TIMESYNC,0,TIMESYNC,0,14908086402001
2026-01-14 12:33:20.300,TIMESYNC,0,TIMESYNC,0,14918089177001
2026-01-14 12:33:30.307,TIMESYNC,0,TIMESYNC,0,14928091382001
2026-01-14 12:33:40.312,TIMESYNC,0,TIMESYNC,0,14938094080001
2026-01-14 12:33:50.312,TIMESYNC,0,TIMESYNC,0,14948096486001
2026-01-14 12:34:00.312,TIMESYNC,0,TIMESYNC,0,14958098845001
2026-01-14 12:34:10.313,TIMESYNC,0,TIMESYNC,0,14968101526001
2026-01-14 12:34:20.316,TIMESYNC,0,TIMESYNC,0,14978103813001
2026-01-14 12:34:30.319,TIMESYNC,0,TIMESYNC,0,14988106536001
2026-01-14 12:34:40.322,TIMESYNC,0,TIMESYNC,0,14998109022001
2026-01-14 12:34:50.327,TIMESYNC,0,TIMESYNC,0,15008111301001
2026-01-14 12:35:00.334,TIMESYNC,0,TIMESYNC,0,15018114081001
2026-01-14 12:35:10.334,TIMESYNC,0,TIMESYNC,0,15028116259001
2026-01-14 12:35:20.334,TIMESYNC,0,TIMESYNC,0,15038119016001
2026-01-14 12:35:30.335,TIMESYNC,0,TIMESYNC,0,15048121535001
2026-01-14 12:35:40.338,TIMESYNC,0,TIMESYNC,0,15058123793001
2026-01-14 12:35:50.341,TIMESYNC,0,TIMESYNC,0,15068126683001
2026-01-14 12:36:00.344,TIMESYNC,0,TIMESYNC,0,15078128826001
2026-01-14 12:36:10.347,TIMESYNC,0,TIMESYNC,0,15088131870001
2026-01-14 12:36:20.352,TIMESYNC,0,TIMESYNC,0,15098134342001
2026-01-14 12:36:30.358,TIMESYNC,0,TIMESYNC,0,15108136356001
2026-01-14 12:36:40.360,TIMESYNC,0,TIMESYNC,0,15118139222001
2026-01-14 12:36:50.360,TIMESYNC,0,TIMESYNC,0,15128141395001
2026-01-14 12:37:00.361,TIMESYNC,0,TIMESYNC,0,15138144040001
2026-01-14 12:37:10.363,TIMESYNC,0,TIMESYNC,0,15148146524001
2026-01-14 12:37:20.366,TIMESYNC,0,TIMESYNC,0,15158148904001
2026-01-14 12:37:30.369,TIMESYNC,0,TIMESYNC,0,15168151570001
2026-01-14 12:37:40.376,TIMESYNC,0,TIMESYNC,0,15178153846001
2026-01-14 12:37:50.381,TIMESYNC,0,TIMESYNC,0,15188156532001
2026-01-14 12:38:00.382,TIMESYNC,0,TIMESYNC,0,15198159006001
