SystemTime_ISO,MsgType,FC_Time_us,I2Cerr,Vcc,mavpackettype
2025-12-14 21:36:53.254,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:53.275,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:53.295,HWSTATUS,0,0,5258,HWSTATUS
2025-12-14 21:36:53.314,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:53.335,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:53.354,HWSTATUS,0,0,5257,HWSTATUS
2025-12-14 21:36:53.375,HWSTATUS,0,0,5261,HWSTATUS
2025-12-14 21:36:53.395,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:53.414,HWSTATUS,0,0,5248,HWSTATUS
2025-12-14 21:36:53.434,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:53.454,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:53.475,HWSTATUS,0,0,5260,HWSTATUS
2025-12-14 21:36:53.495,HWSTATUS,0,0,5253,HWSTATUS
2025-12-14 21:36:53.515,HWSTATUS,0,0,5264,HWSTATUS
2025-12-14 21:36:53.534,HWSTATUS,0,0,5259,HWSTATUS
2025-12-14 21:36:53.554,HWSTATUS,0,0,5256,HWSTATUS
2025-12-14 21:36:53.575,HWSTATUS,0,0,5259,HWSTATUS
