SystemTime_ISO,MsgType,FC_Time_us,Vcc,Vservo,flags,mavpackettype
2025-12-14 21:36:49.407,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:49.427,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:49.447,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-14 21:36:49.468,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:49.488,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:49.507,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:49.528,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-14 21:36:49.548,POWER_STATUS,0,5263,4,1,POWER_STATUS
2025-12-14 21:36:49.567,POWER_STATUS,0,5252,4,1,POWER_STATUS
2025-12-14 21:36:49.588,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-14 21:36:49.608,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:49.627,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:49.647,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:49.667,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:49.688,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:49.707,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:49.728,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:49.747,POWER_STATUS,0,5256,2,1,POWER_STATUS
2025-12-14 21:36:49.767,POWER_STATUS,0,5257,2,1,POWER_STATUS
2025-12-14 21:36:49.788,POWER_STATUS,0,5258,2,1,POWER_STATUS
2025-12-14 21:36:49.807,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-14 21:36:49.827,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:49.847,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-14 21:36:49.867,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-14 21:36:49.888,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-14 21:36:49.907,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:49.927,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:49.947,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:49.968,POWER_STATUS,0,5264,9,1,POWER_STATUS
2025-12-14 21:36:49.988,POWER_STATUS,0,5259,9,1,POWER_STATUS
2025-12-14 21:36:50.007,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:50.027,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:50.048,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:50.068,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:50.088,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-14 21:36:50.108,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:50.127,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-14 21:36:50.147,POWER_STATUS,0,5249,0,1,POWER_STATUS
2025-12-14 21:36:50.168,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:50.188,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:50.207,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:50.227,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-14 21:36:50.247,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:50.268,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:50.288,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:50.307,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:50.327,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:50.347,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:50.367,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:50.389,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:50.407,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:50.427,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-14 21:36:50.447,POWER_STATUS,0,5265,0,1,POWER_STATUS
2025-12-14 21:36:50.468,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:50.488,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:50.507,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:50.528,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:50.547,POWER_STATUS,0,5255,4,1,POWER_STATUS
2025-12-14 21:36:50.567,POWER_STATUS,0,5254,4,1,POWER_STATUS
2025-12-14 21:36:50.588,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:50.608,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:50.627,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:50.647,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:50.668,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:50.688,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:50.707,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:50.727,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:50.747,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:50.767,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:50.788,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:50.808,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:50.828,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:50.847,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:50.867,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:50.888,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:50.908,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:50.928,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:50.947,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:50.968,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:50.988,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:51.007,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:51.027,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:51.048,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-14 21:36:51.067,POWER_STATUS,0,5252,0,1,POWER_STATUS
2025-12-14 21:36:51.088,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-14 21:36:51.107,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:51.127,POWER_STATUS,0,5263,0,1,POWER_STATUS
2025-12-14 21:36:51.147,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-14 21:36:51.167,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:51.188,POWER_STATUS,0,5255,0,1,POWER_STATUS
2025-12-14 21:36:51.207,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-14 21:36:51.228,POWER_STATUS,0,5250,0,1,POWER_STATUS
2025-12-14 21:36:51.247,POWER_STATUS,0,5253,0,1,POWER_STATUS
2025-12-14 21:36:51.268,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:51.289,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:51.307,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:51.328,POWER_STATUS,0,5250,4,1,POWER_STATUS
2025-12-14 21:36:51.347,POWER_STATUS,0,5254,4,1,POWER_STATUS
2025-12-14 21:36:51.367,POWER_STATUS,0,5255,4,1,POWER_STATUS
2025-12-14 21:36:51.389,POWER_STATUS,0,5256,0,1,POWER_STATUS
2025-12-14 21:36:51.407,POWER_STATUS,0,5251,0,1,POWER_STATUS
2025-12-14 21:36:51.428,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:51.448,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:51.468,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:51.489,POWER_STATUS,0,5255,55,1,POWER_STATUS
2025-12-14 21:36:51.508,POWER_STATUS,0,5258,55,1,POWER_STATUS
2025-12-14 21:36:51.527,POWER_STATUS,0,5260,55,1,POWER_STATUS
2025-12-14 21:36:51.547,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:51.568,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:51.588,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:51.607,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:51.627,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:51.647,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:51.668,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:51.688,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:51.707,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:51.727,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:51.747,POWER_STATUS,0,5254,2,1,POWER_STATUS
2025-12-14 21:36:51.767,POWER_STATUS,0,5260,2,1,POWER_STATUS
2025-12-14 21:36:51.787,POWER_STATUS,0,5251,2,1,POWER_STATUS
2025-12-14 21:36:51.808,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:51.828,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:51.847,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:51.867,POWER_STATUS,0,5260,0,1,POWER_STATUS
2025-12-14 21:36:51.888,POWER_STATUS,0,5258,0,1,POWER_STATUS
2025-12-14 21:36:51.908,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:51.927,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:51.947,POWER_STATUS,0,5254,0,1,POWER_STATUS
2025-12-14 21:36:51.968,POWER_STATUS,0,5257,0,1,POWER_STATUS
2025-12-14 21:36:51.988,POWER_STATUS,0,5259,0,1,POWER_STATUS
2025-12-14 21:36:52.007,POWER_STATUS,0,5250,0,1,POWER_STATUS
2025-12-14 21:36:52.028,POWER_STATUS,0,5262,0,1,POWER_STATUS
2025-12-14 21:36:52.047,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:52.067,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:52.087,POWER_STATUS,0,5250,0,1,POWER_STATUS
2025-12-14 21:36:52.107,POWER_STATUS,0,5261,0,1,POWER_STATUS
2025-12-14 21:36:52.127,POWER_STATUS,0,5264,0,1,POWER_STATUS
2025-12-14 21:36:52.147,POWER_STATUS,0,5257,0,1,POWER_STATUS
