SystemTime_ISO,MsgType,FC_Time_us,autopilot,base_mode,custom_mode,mavlink_version,mavpackettype,system_status,type
2025-12-14 21:40:07.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:08.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:09.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:10.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:11.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:12.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:13.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:14.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:15.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:16.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:17.345,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:18.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:19.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:20.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:21.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:22.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:23.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:24.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:25.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:26.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:27.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:28.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:29.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:30.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:31.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:32.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:33.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:34.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:35.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:36.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:37.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:38.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:39.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:40.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:41.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:42.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:43.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:44.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:45.346,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:46.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:47.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:48.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:49.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:50.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:51.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:52.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:53.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:54.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:55.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:56.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:57.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:58.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:40:59.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:00.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:01.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:02.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:03.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:04.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:05.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:06.347,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
2025-12-14 21:41:07.348,HEARTBEAT,0,3,81,0,3,HEARTBEAT,3,2
