SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,tc1,ts1
2025-12-14 21:43:41.459,TIMESYNC,0,TIMESYNC,0,14623935174001
2025-12-14 21:43:51.461,TIMESYNC,0,TIMESYNC,0,14633937475001
2025-12-14 21:44:01.464,TIMESYNC,0,TIMESYNC,0,14643940145001
2025-12-14 21:44:11.467,TIMESYNC,0,TIMESYNC,0,14653942579001
2025-12-14 21:44:21.469,TIMESYNC,0,TIMESYNC,0,14663944948001
2025-12-14 21:44:31.473,TIMESYNC,0,TIMESYNC,0,14673947616001
2025-12-14 21:44:41.475,TIMESYNC,0,TIMESYNC,0,14683949953001
2025-12-14 21:44:51.479,TIMESYNC,0,TIMESYNC,0,14693952611001
2025-12-14 21:45:01.489,TIMESYNC,0,TIMESYNC,0,14703955122001
2025-12-14 21:45:11.489,TIMESYNC,0,TIMESYNC,0,14713957467001
2025-12-14 21:45:21.490,TIMESYNC,0,TIMESYNC,0,14723960187001
2025-12-14 21:45:31.496,TIMESYNC,0,TIMESYNC,0,14733962443001
2025-12-14 21:45:41.496,TIMESYNC,0,TIMESYNC,0,14743965134001
2025-12-14 21:45:51.497,TIMESYNC,0,TIMESYNC,0,14753967592001
2025-12-14 21:46:01.498,TIMESYNC,0,TIMESYNC,0,14763969945001
2025-12-14 21:46:11.502,TIMESYNC,0,TIMESYNC,0,14773972857001
2025-12-14 21:46:21.504,TIMESYNC,0,TIMESYNC,0,14783974919001
2025-12-14 21:46:31.508,TIMESYNC,0,TIMESYNC,0,14793977910001
2025-12-14 21:46:41.510,TIMESYNC,0,TIMESYNC,0,14803980401001
2025-12-14 21:46:51.512,TIMESYNC,0,TIMESYNC,0,14813982370001
2025-12-14 21:47:01.516,TIMESYNC,0,TIMESYNC,0,14823985270001
2025-12-14 21:47:11.518,TIMESYNC,0,TIMESYNC,0,14833987395001
2025-12-14 21:47:21.521,TIMESYNC,0,TIMESYNC,0,14843990166001
2025-12-14 21:47:31.524,TIMESYNC,0,TIMESYNC,0,14853992621001
2025-12-14 21:47:41.527,TIMESYNC,0,TIMESYNC,0,14863994902001
2025-12-14 21:47:51.530,TIMESYNC,0,TIMESYNC,0,14873997604001
2025-12-14 21:48:01.533,TIMESYNC,0,TIMESYNC,0,14883999948001
2025-12-14 21:48:11.535,TIMESYNC,0,TIMESYNC,0,14894002616001
2025-12-14 21:48:21.547,TIMESYNC,0,TIMESYNC,0,14904005106001
2025-12-14 21:48:31.552,TIMESYNC,0,TIMESYNC,0,14914007441001
2025-12-14 21:48:41.553,TIMESYNC,0,TIMESYNC,0,14924010138001
2025-12-14 21:48:51.553,TIMESYNC,0,TIMESYNC,0,14934012498001
2025-12-14 21:49:01.553,TIMESYNC,0,TIMESYNC,0,14944015184001
2025-12-14 21:49:11.555,TIMESYNC,0,TIMESYNC,0,14954017589001
2025-12-14 21:49:21.556,TIMESYNC,0,TIMESYNC,0,14964019914001
2025-12-14 21:49:31.558,TIMESYNC,0,TIMESYNC,0,14974022632001
2025-12-14 21:49:41.561,TIMESYNC,0,TIMESYNC,0,14984024913001
2025-12-14 21:49:51.564,TIMESYNC,0,TIMESYNC,0,14994027605001
2025-12-14 21:50:01.566,TIMESYNC,0,TIMESYNC,0,15004030110001
2025-12-14 21:50:11.570,TIMESYNC,0,TIMESYNC,0,15014032414001
2025-12-14 21:50:21.573,TIMESYNC,0,TIMESYNC,0,15024035227001
2025-12-14 21:50:31.576,TIMESYNC,0,TIMESYNC,0,15034037367001
2025-12-14 21:50:41.578,TIMESYNC,0,TIMESYNC,0,15044040144001
2025-12-14 21:50:51.581,TIMESYNC,0,TIMESYNC,0,15054042587001
2025-12-14 21:51:01.584,TIMESYNC,0,TIMESYNC,0,15064044913001
2025-12-14 21:51:11.587,TIMESYNC,0,TIMESYNC,0,15074047593001
2025-12-14 21:51:21.590,TIMESYNC,0,TIMESYNC,0,15084049918001
2025-12-14 21:51:31.593,TIMESYNC,0,TIMESYNC,0,15094052632001
2025-12-14 21:51:41.602,TIMESYNC,0,TIMESYNC,0,15104055104001
2025-12-14 21:51:51.608,TIMESYNC,0,TIMESYNC,0,15114057445001
2025-12-14 21:52:01.609,TIMESYNC,0,TIMESYNC,0,15124060146001
2025-12-14 21:52:11.610,TIMESYNC,0,TIMESYNC,0,15134062463001
2025-12-14 21:52:21.610,TIMESYNC,0,TIMESYNC,0,15144065112001
2025-12-14 21:52:31.610,TIMESYNC,0,TIMESYNC,0,15154067582001
2025-12-14 21:52:41.614,TIMESYNC,0,TIMESYNC,0,15164069963001
2025-12-14 21:52:51.616,TIMESYNC,0,TIMESYNC,0,15174072861001
2025-12-14 21:53:01.618,TIMESYNC,0,TIMESYNC,0,15184074968001
2025-12-14 21:53:11.622,TIMESYNC,0,TIMESYNC,0,15194077994001
2025-12-14 21:53:21.624,TIMESYNC,0,TIMESYNC,0,15204080498001
2025-12-14 21:53:31.626,TIMESYNC,0,TIMESYNC,0,15214082447001
2025-12-14 21:53:41.630,TIMESYNC,0,TIMESYNC,0,15224085258001
2025-12-14 21:53:51.632,TIMESYNC,0,TIMESYNC,0,15234087424001
2025-12-14 21:54:01.635,TIMESYNC,0,TIMESYNC,0,15244090187001
2025-12-14 21:54:11.638,TIMESYNC,0,TIMESYNC,0,15254092574001
2025-12-14 21:54:21.641,TIMESYNC,0,TIMESYNC,0,15264094895001
2025-12-14 21:54:31.644,TIMESYNC,0,TIMESYNC,0,15274097607001
2025-12-14 21:54:41.646,TIMESYNC,0,TIMESYNC,0,15284099935001
2025-12-14 21:54:51.649,TIMESYNC,0,TIMESYNC,0,15294102625001
2025-12-14 21:55:01.660,TIMESYNC,0,TIMESYNC,0,15304105125001
2025-12-14 21:55:11.666,TIMESYNC,0,TIMESYNC,0,15314107395001
2025-12-14 21:55:21.666,TIMESYNC,0,TIMESYNC,0,15324110164001
2025-12-14 21:55:31.661,TIMESYNC,0,TIMESYNC,0,15334112377001
2025-12-14 21:55:41.664,TIMESYNC,0,TIMESYNC,0,15344115128001
2025-12-14 21:55:51.669,TIMESYNC,0,TIMESYNC,0,15354117597001
2025-12-14 21:56:01.669,TIMESYNC,0,TIMESYNC,0,15364119953001
2025-12-14 21:56:11.672,TIMESYNC,0,TIMESYNC,0,15374122614001
2025-12-14 21:56:21.675,TIMESYNC,0,TIMESYNC,0,15384124979001
2025-12-14 21:56:31.678,TIMESYNC,0,TIMESYNC,0,15394127608001
2025-12-14 21:56:41.680,TIMESYNC,0,TIMESYNC,0,15404130131001
2025-12-14 21:56:51.684,TIMESYNC,0,TIMESYNC,0,15414132489001
2025-12-14 21:57:01.687,TIMESYNC,0,TIMESYNC,0,15424135220001
2025-12-14 21:57:11.689,TIMESYNC,0,TIMESYNC,0,15434137439001
2025-12-14 21:57:21.692,TIMESYNC,0,TIMESYNC,0,15444140265001
2025-12-14 21:57:31.695,TIMESYNC,0,TIMESYNC,0,15454142618001
2025-12-14 21:57:41.698,TIMESYNC,0,TIMESYNC,0,15464144926001
2025-12-14 21:57:51.701,TIMESYNC,0,TIMESYNC,0,15474147680001
2025-12-14 21:58:01.703,TIMESYNC,0,TIMESYNC,0,15484149935001
2025-12-14 21:58:11.707,TIMESYNC,0,TIMESYNC,0,15494152623001
2025-12-14 21:58:21.715,TIMESYNC,0,TIMESYNC,0,15504155112001
2025-12-14 21:58:31.721,TIMESYNC,0,TIMESYNC,0,15514157350001
2025-12-14 21:58:41.718,TIMESYNC,0,TIMESYNC,0,15524160164001
2025-12-14 21:58:51.724,TIMESYNC,0,TIMESYNC,0,15534162439001
2025-12-14 21:59:01.725,TIMESYNC,0,TIMESYNC,0,15544165111001
2025-12-14 21:59:11.725,TIMESYNC,0,TIMESYNC,0,15554167559001
2025-12-14 21:59:21.726,TIMESYNC,0,TIMESYNC,0,15564169966001
2025-12-14 21:59:31.730,TIMESYNC,0,TIMESYNC,0,15574172770001
2025-12-14 21:59:41.732,TIMESYNC,0,TIMESYNC,0,15584174945001
2025-12-14 21:59:51.735,TIMESYNC,0,TIMESYNC,0,15594177962001
2025-12-14 22:00:01.738,TIMESYNC,0,TIMESYNC,0,15604180487001
2025-12-14 22:00:11.740,TIMESYNC,0,TIMESYNC,0,15614182424001
2025-12-14 22:00:21.743,TIMESYNC,0,TIMESYNC,0,15624185286001
2025-12-14 22:00:31.746,TIMESYNC,0,TIMESYNC,0,15634187465001
2025-12-14 22:00:41.749,TIMESYNC,0,TIMESYNC,0,15644190183001
2025-12-14 22:00:51.752,TIMESYNC,0,TIMESYNC,0,15654192606001
2025-12-14 22:01:01.755,TIMESYNC,0,TIMESYNC,0,15664194984001
2025-12-14 22:01:11.757,TIMESYNC,0,TIMESYNC,0,15674197620001
2025-12-14 22:01:21.760,TIMESYNC,0,TIMESYNC,0,15684199950001
2025-12-14 22:01:31.765,TIMESYNC,0,TIMESYNC,0,15694202695001
2025-12-14 22:01:41.774,TIMESYNC,0,TIMESYNC,0,15704205096001
2025-12-14 22:01:51.779,TIMESYNC,0,TIMESYNC,0,15714207413001
2025-12-14 22:02:01.780,TIMESYNC,0,TIMESYNC,0,15724210207001
2025-12-14 22:02:11.781,TIMESYNC,0,TIMESYNC,0,15734212374001
2025-12-14 22:02:21.782,TIMESYNC,0,TIMESYNC,0,15744215147001
2025-12-14 22:02:31.782,TIMESYNC,0,TIMESYNC,0,15754217590001
2025-12-14 22:02:41.782,TIMESYNC,0,TIMESYNC,0,15764219933001
2025-12-14 22:02:51.786,TIMESYNC,0,TIMESYNC,0,15774222611001
2025-12-14 22:03:01.788,TIMESYNC,0,TIMESYNC,0,15784224901001
2025-12-14 22:03:11.792,TIMESYNC,0,TIMESYNC,0,15794227610001
2025-12-14 22:03:21.794,TIMESYNC,0,TIMESYNC,0,15804230098001
2025-12-14 22:03:31.797,TIMESYNC,0,TIMESYNC,0,15814232421001
2025-12-14 22:03:41.801,TIMESYNC,0,TIMESYNC,0,15824235194001
2025-12-14 22:03:51.803,TIMESYNC,0,TIMESYNC,0,15834237432001
2025-12-14 22:04:01.807,TIMESYNC,0,TIMESYNC,0,15844240154001
2025-12-14 22:04:11.809,TIMESYNC,0,TIMESYNC,0,15854242582001
2025-12-14 22:04:21.811,TIMESYNC,0,TIMESYNC,0,15864244986001
2025-12-14 22:04:31.815,TIMESYNC,0,TIMESYNC,0,15874247618001
2025-12-14 22:04:41.817,TIMESYNC,0,TIMESYNC,0,15884249951001
2025-12-14 22:04:51.821,TIMESYNC,0,TIMESYNC,0,15894252654001
2025-12-14 22:05:01.831,TIMESYNC,0,TIMESYNC,0,15904255158001
2025-12-14 22:05:11.836,TIMESYNC,0,TIMESYNC,0,15914257409001
2025-12-14 22:05:21.838,TIMESYNC,0,TIMESYNC,0,15924260142001
2025-12-14 22:05:31.838,TIMESYNC,0,TIMESYNC,0,15934262441001
2025-12-14 22:05:41.834,TIMESYNC,0,TIMESYNC,0,15944265094001
2025-12-14 22:05:51.840,TIMESYNC,0,TIMESYNC,0,15954267587001
2025-12-14 22:06:01.840,TIMESYNC,0,TIMESYNC,0,15964269953001
2025-12-14 22:06:11.843,TIMESYNC,0,TIMESYNC,0,15974272800001
2025-12-14 22:06:21.846,TIMESYNC,0,TIMESYNC,0,15984274871001
2025-12-14 22:06:31.849,TIMESYNC,0,TIMESYNC,0,15994277897001
2025-12-14 22:06:41.851,TIMESYNC,0,TIMESYNC,0,16004280453001
2025-12-14 22:06:51.854,TIMESYNC,0,TIMESYNC,0,16014282401001
2025-12-14 22:07:01.857,TIMESYNC,0,TIMESYNC,0,16024285234001
2025-12-14 22:07:11.860,TIMESYNC,0,TIMESYNC,0,16034287363001
2025-12-14 22:07:21.863,TIMESYNC,0,TIMESYNC,0,16044290137001
2025-12-14 22:07:31.865,TIMESYNC,0,TIMESYNC,0,16054292597001
2025-12-14 22:07:41.869,TIMESYNC,0,TIMESYNC,0,16064294940001
2025-12-14 22:07:51.871,TIMESYNC,0,TIMESYNC,0,16074297639001
2025-12-14 22:08:01.874,TIMESYNC,0,TIMESYNC,0,16084299953001
2025-12-14 22:08:11.877,TIMESYNC,0,TIMESYNC,0,16094302594001
2025-12-14 22:08:21.888,TIMESYNC,0,TIMESYNC,0,16104305119001
2025-12-14 22:08:31.893,TIMESYNC,0,TIMESYNC,0,16114307458001
2025-12-14 22:08:41.893,TIMESYNC,0,TIMESYNC,0,16124310181001
2025-12-14 22:08:51.894,TIMESYNC,0,TIMESYNC,0,16134312489001
2025-12-14 22:09:01.895,TIMESYNC,0,TIMESYNC,0,16144315148001
2025-12-14 22:09:11.894,TIMESYNC,0,TIMESYNC,0,16154317535001
2025-12-14 22:09:21.897,TIMESYNC,0,TIMESYNC,0,16164319927001
2025-12-14 22:09:31.900,TIMESYNC,0,TIMESYNC,0,16174322625001
2025-12-14 22:09:41.902,TIMESYNC,0,TIMESYNC,0,16184324915001
2025-12-14 22:09:51.905,TIMESYNC,0,TIMESYNC,0,16194327642001
2025-12-14 22:10:01.908,TIMESYNC,0,TIMESYNC,0,16204330093001
2025-12-14 22:10:11.911,TIMESYNC,0,TIMESYNC,0,16214332361001
2025-12-14 22:10:21.914,TIMESYNC,0,TIMESYNC,0,16224335211001
2025-12-14 22:10:31.917,TIMESYNC,0,TIMESYNC,0,16234337422001
2025-12-14 22:10:41.919,TIMESYNC,0,TIMESYNC,0,16244340150001
2025-12-14 22:10:51.923,TIMESYNC,0,TIMESYNC,0,16254342578001
2025-12-14 22:11:01.925,TIMESYNC,0,TIMESYNC,0,16264344894001
2025-12-14 22:11:11.929,TIMESYNC,0,TIMESYNC,0,16274347645001
2025-12-14 22:11:21.931,TIMESYNC,0,TIMESYNC,0,16284349969001
2025-12-14 22:11:31.934,TIMESYNC,0,TIMESYNC,0,16294352622001
2025-12-14 22:11:41.944,TIMESYNC,0,TIMESYNC,0,16304355105001
2025-12-14 22:11:51.950,TIMESYNC,0,TIMESYNC,0,16314357407001
2025-12-14 22:12:01.954,TIMESYNC,0,TIMESYNC,0,16324360153001
2025-12-14 22:12:11.952,TIMESYNC,0,TIMESYNC,0,16334362487001
2025-12-14 22:12:21.953,TIMESYNC,0,TIMESYNC,0,16344365108001
2025-12-14 22:12:31.953,TIMESYNC,0,TIMESYNC,0,16354367607001
2025-12-14 22:12:41.954,TIMESYNC,0,TIMESYNC,0,16364369923001
2025-12-14 22:12:51.957,TIMESYNC,0,TIMESYNC,0,16374372907001
2025-12-14 22:13:01.960,TIMESYNC,0,TIMESYNC,0,16384374946001
2025-12-14 22:13:11.963,TIMESYNC,0,TIMESYNC,0,16394377938001
2025-12-14 22:13:21.965,TIMESYNC,0,TIMESYNC,0,16404380457001
2025-12-14 22:13:31.968,TIMESYNC,0,TIMESYNC,0,16414382426001
2025-12-14 22:13:41.971,TIMESYNC,0,TIMESYNC,0,16424385264001
2025-12-14 22:13:51.973,TIMESYNC,0,TIMESYNC,0,16434387370001
2025-12-14 22:14:01.977,TIMESYNC,0,TIMESYNC,0,16444390142001
2025-12-14 22:14:11.980,TIMESYNC,0,TIMESYNC,0,16454392670001
2025-12-14 22:14:21.983,TIMESYNC,0,TIMESYNC,0,16464394950001
