SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,port,servo10_raw,servo11_raw,servo12_raw,servo13_raw,servo14_raw,servo15_raw,servo16_raw,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw,servo9_raw
2026-01-12 14:55:38.281,SERVO_OUTPUT_RAW,1186346724,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.300,SERVO_OUTPUT_RAW,1186366560,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.320,SERVO_OUTPUT_RAW,1186386423,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.340,SERVO_OUTPUT_RAW,1186406453,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.360,SERVO_OUTPUT_RAW,1186426651,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.381,SERVO_OUTPUT_RAW,1186446616,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.400,SERVO_OUTPUT_RAW,1186466616,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.420,SERVO_OUTPUT_RAW,1186486395,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.440,SERVO_OUTPUT_RAW,1186506450,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.461,SERVO_OUTPUT_RAW,1186528842,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.480,SERVO_OUTPUT_RAW,1186546604,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.500,SERVO_OUTPUT_RAW,1186566637,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.520,SERVO_OUTPUT_RAW,1186586384,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.540,SERVO_OUTPUT_RAW,1186606384,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.560,SERVO_OUTPUT_RAW,1186626628,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.580,SERVO_OUTPUT_RAW,1186646588,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.600,SERVO_OUTPUT_RAW,1186666626,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.620,SERVO_OUTPUT_RAW,1186686380,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.640,SERVO_OUTPUT_RAW,1186706398,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.660,SERVO_OUTPUT_RAW,1186726607,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.681,SERVO_OUTPUT_RAW,1186746609,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.700,SERVO_OUTPUT_RAW,1186766700,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.720,SERVO_OUTPUT_RAW,1186786410,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.740,SERVO_OUTPUT_RAW,1186806424,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.760,SERVO_OUTPUT_RAW,1186826608,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.781,SERVO_OUTPUT_RAW,1186846635,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.800,SERVO_OUTPUT_RAW,1186866603,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.820,SERVO_OUTPUT_RAW,1186886411,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.840,SERVO_OUTPUT_RAW,1186906439,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.860,SERVO_OUTPUT_RAW,1186926559,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.881,SERVO_OUTPUT_RAW,1186946644,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.900,SERVO_OUTPUT_RAW,1186966600,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.920,SERVO_OUTPUT_RAW,1186986407,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.940,SERVO_OUTPUT_RAW,1187006383,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.960,SERVO_OUTPUT_RAW,1187026556,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:38.980,SERVO_OUTPUT_RAW,1187046650,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.000,SERVO_OUTPUT_RAW,1187066646,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.020,SERVO_OUTPUT_RAW,1187086436,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.040,SERVO_OUTPUT_RAW,1187106388,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.060,SERVO_OUTPUT_RAW,1187126601,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.080,SERVO_OUTPUT_RAW,1187146674,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.100,SERVO_OUTPUT_RAW,1187166526,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.120,SERVO_OUTPUT_RAW,1187186504,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.140,SERVO_OUTPUT_RAW,1187206411,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.160,SERVO_OUTPUT_RAW,1187226523,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.181,SERVO_OUTPUT_RAW,1187246745,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.200,SERVO_OUTPUT_RAW,1187266552,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.220,SERVO_OUTPUT_RAW,1187286390,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.240,SERVO_OUTPUT_RAW,1187306424,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.260,SERVO_OUTPUT_RAW,1187326592,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.280,SERVO_OUTPUT_RAW,1187346693,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.300,SERVO_OUTPUT_RAW,1187366502,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.320,SERVO_OUTPUT_RAW,1187386408,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.340,SERVO_OUTPUT_RAW,1187406379,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.360,SERVO_OUTPUT_RAW,1187426637,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.381,SERVO_OUTPUT_RAW,1187446741,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.400,SERVO_OUTPUT_RAW,1187466534,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.420,SERVO_OUTPUT_RAW,1187486461,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.440,SERVO_OUTPUT_RAW,1187506381,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.460,SERVO_OUTPUT_RAW,1187526605,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
2026-01-12 14:55:39.480,SERVO_OUTPUT_RAW,1187546722,SERVO_OUTPUT_RAW,0,0,0,0,0,0,0,0,1000,1000,1000,1000,0,0,0,0,0
