SystemTime_ISO,MsgType,FC_Time_us,clipping_0,clipping_1,clipping_2,mavpackettype,vibration_x,vibration_y,vibration_z
2026-01-12 14:56:10.807,VIBRATION,1218868969,0,0,0,VIBRATION,0.10347529500722885,0.09683674573898315,0.08776980638504028
2026-01-12 14:56:10.826,VIBRATION,1218891774,0,0,0,VIBRATION,0.10545552521944046,0.09809289872646332,0.08989707380533218
2026-01-12 14:56:10.846,VIBRATION,1218911125,0,0,0,VIBRATION,0.10501537472009659,0.09979528188705444,0.0876133143901825
2026-01-12 14:56:10.866,VIBRATION,1218929110,0,0,0,VIBRATION,0.1036817878484726,0.09734348952770233,0.08869723975658417
2026-01-12 14:56:10.886,VIBRATION,1218951432,0,0,0,VIBRATION,0.10434544086456299,0.09796644747257233,0.08924948424100876
2026-01-12 14:56:10.907,VIBRATION,1218968984,0,0,0,VIBRATION,0.10615222156047821,0.09983028471469879,0.08938642591238022
2026-01-12 14:56:10.927,VIBRATION,1218991782,0,0,0,VIBRATION,0.10698597133159637,0.0989135280251503,0.08865316212177277
2026-01-12 14:56:10.946,VIBRATION,1219011227,0,0,0,VIBRATION,0.10609971731901169,0.09828870743513107,0.08849923312664032
2026-01-12 14:56:10.967,VIBRATION,1219029069,0,0,0,VIBRATION,0.10753411799669266,0.10008074343204498,0.08897402882575989
2026-01-12 14:56:10.987,VIBRATION,1219051383,0,0,0,VIBRATION,0.10888580232858658,0.10002516955137253,0.08841829746961594
2026-01-12 14:56:11.007,VIBRATION,1219068925,0,0,0,VIBRATION,0.1068517193198204,0.09988158196210861,0.08918964862823486
2026-01-12 14:56:11.026,VIBRATION,1219091685,0,0,0,VIBRATION,0.10566547513008118,0.09802933782339096,0.09013435989618301
2026-01-12 14:56:11.046,VIBRATION,1219111213,0,0,0,VIBRATION,0.10745203495025635,0.10025853663682938,0.0894942358136177
2026-01-12 14:56:11.066,VIBRATION,1219129126,0,0,0,VIBRATION,0.10618850588798523,0.09848230332136154,0.08947134017944336
2026-01-12 14:56:11.086,VIBRATION,1219151424,0,0,0,VIBRATION,0.10515458881855011,0.09697186201810837,0.08889033645391464
2026-01-12 14:56:11.107,VIBRATION,1219168950,0,0,0,VIBRATION,0.10514809191226959,0.09692349284887314,0.0888800323009491
2026-01-12 14:56:11.127,VIBRATION,1219189432,0,0,0,VIBRATION,0.10432830452919006,0.09529121220111847,0.08831517398357391
2026-01-12 14:56:11.146,VIBRATION,1219211300,0,0,0,VIBRATION,0.10358889400959015,0.09586720913648605,0.0876883938908577
2026-01-12 14:56:11.167,VIBRATION,1219231266,0,0,0,VIBRATION,0.10317317396402359,0.09601524472236633,0.08732695132493973
2026-01-12 14:56:11.187,VIBRATION,1219251398,0,0,0,VIBRATION,0.10354571789503098,0.09766014665365219,0.08661282807588577
2026-01-12 14:56:11.207,VIBRATION,1219268936,0,0,0,VIBRATION,0.10249748080968857,0.09682951867580414,0.08775679022073746
2026-01-12 14:56:11.227,VIBRATION,1219289461,0,0,0,VIBRATION,0.1030561774969101,0.09808686375617981,0.08731608837842941
2026-01-12 14:56:11.246,VIBRATION,1219311269,0,0,0,VIBRATION,0.1025070920586586,0.09775649756193161,0.08709006011486053
2026-01-12 14:56:11.267,VIBRATION,1219331280,0,0,0,VIBRATION,0.10322897881269455,0.09919337928295135,0.08892490714788437
2026-01-12 14:56:11.287,VIBRATION,1219351440,0,0,0,VIBRATION,0.10322693735361099,0.0980818048119545,0.08897951990365982
2026-01-12 14:56:11.307,VIBRATION,1219371400,0,0,0,VIBRATION,0.1025722399353981,0.09801200777292252,0.08864293992519379
2026-01-12 14:56:11.326,VIBRATION,1219389502,0,0,0,VIBRATION,0.10197324305772781,0.09637325257062912,0.0899975448846817
2026-01-12 14:56:11.346,VIBRATION,1219411231,0,0,0,VIBRATION,0.10366924852132797,0.09728214889764786,0.09090344607830048
2026-01-12 14:56:11.366,VIBRATION,1219431204,0,0,0,VIBRATION,0.10326900333166122,0.09688946604728699,0.09078212827444077
2026-01-12 14:56:11.386,VIBRATION,1219449033,0,0,0,VIBRATION,0.10290312767028809,0.09716591984033585,0.0903930589556694
2026-01-12 14:56:11.407,VIBRATION,1219471580,0,0,0,VIBRATION,0.1015944853425026,0.09684912860393524,0.09136828780174255
2026-01-12 14:56:11.427,VIBRATION,1219489549,0,0,0,VIBRATION,0.10165251791477203,0.09833218902349472,0.08996995538473129
2026-01-12 14:56:11.446,VIBRATION,1219511285,0,0,0,VIBRATION,0.10222093015909195,0.09679904580116272,0.09147593379020691
2026-01-12 14:56:11.467,VIBRATION,1219531285,0,0,0,VIBRATION,0.10261901468038559,0.09775810688734055,0.09177970886230469
2026-01-12 14:56:11.487,VIBRATION,1219548964,0,0,0,VIBRATION,0.10187004506587982,0.09742848575115204,0.09134102612733841
2026-01-12 14:56:11.507,VIBRATION,1219571547,0,0,0,VIBRATION,0.10102594643831253,0.09758800268173218,0.08961851894855499
2026-01-12 14:56:11.526,VIBRATION,1219589518,0,0,0,VIBRATION,0.10168701410293579,0.09821503609418869,0.09034871309995651
2026-01-12 14:56:11.546,VIBRATION,1219609109,0,0,0,VIBRATION,0.100655697286129,0.09761599451303482,0.09050550311803818
2026-01-12 14:56:11.568,VIBRATION,1219631230,0,0,0,VIBRATION,0.10149846225976944,0.09690249711275101,0.09097565710544586
2026-01-12 14:56:11.587,VIBRATION,1219648967,0,0,0,VIBRATION,0.10184366255998611,0.09793537110090256,0.09037292003631592
2026-01-12 14:56:11.607,VIBRATION,1219671468,0,0,0,VIBRATION,0.10406293720006943,0.09802896529436111,0.09055731445550919
2026-01-12 14:56:11.627,VIBRATION,1219691833,0,0,0,VIBRATION,0.10327532142400742,0.09678763896226883,0.09055349975824356
2026-01-12 14:56:11.646,VIBRATION,1219709144,0,0,0,VIBRATION,0.10252263396978378,0.09762650728225708,0.08959339559078217
2026-01-12 14:56:11.667,VIBRATION,1219729179,0,0,0,VIBRATION,0.10259558260440826,0.09638052433729172,0.09012362360954285
2026-01-12 14:56:11.687,VIBRATION,1219748889,0,0,0,VIBRATION,0.10241415351629257,0.09660983830690384,0.08838862180709839
2026-01-12 14:56:11.707,VIBRATION,1219771421,0,0,0,VIBRATION,0.10144060105085373,0.09619294852018356,0.08962706476449966
2026-01-12 14:56:11.727,VIBRATION,1219791751,0,0,0,VIBRATION,0.10210920125246048,0.09788387268781662,0.08867758512496948
2026-01-12 14:56:11.747,VIBRATION,1219809079,0,0,0,VIBRATION,0.10241865366697311,0.09673140943050385,0.08746568858623505
2026-01-12 14:56:11.767,VIBRATION,1219831221,0,0,0,VIBRATION,0.10157513618469238,0.0971386507153511,0.08867501467466354
2026-01-12 14:56:11.787,VIBRATION,1219848941,0,0,0,VIBRATION,0.1027517169713974,0.09763260185718536,0.08844933658838272
