SystemTime_ISO,MsgType,FC_Time_us,chunk_seq,id,mavpackettype,severity,text
2026-01-14 13:30:32.765,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:30:32.765,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:31:03.765,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:31:03.765,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:31:34.765,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:31:34.765,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:32:05.766,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:32:05.766,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:32:36.767,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:32:36.768,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:33:07.769,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:33:07.770,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:33:38.769,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:33:38.770,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:34:09.768,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:34:09.769,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
2026-01-14 13:34:40.771,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Throttle below failsafe
2026-01-14 13:34:40.771,STATUSTEXT,0,0,0,STATUSTEXT,2,PreArm: Hardware safety switch
