SystemTime_ISO,MsgType,FC_Time_us,mavpackettype,tc1,ts1
2026-01-14 13:27:43.068,TIMESYNC,0,TIMESYNC,0,2060504348001
2026-01-14 13:27:53.068,TIMESYNC,0,TIMESYNC,0,2070507000001
2026-01-14 13:28:03.068,TIMESYNC,0,TIMESYNC,0,2080507019001
2026-01-14 13:28:13.069,TIMESYNC,0,TIMESYNC,0,2090509331001
2026-01-14 13:28:23.070,TIMESYNC,0,TIMESYNC,0,2100511999001
2026-01-14 13:28:33.070,TIMESYNC,0,TIMESYNC,0,2110512029001
2026-01-14 13:28:43.073,TIMESYNC,0,TIMESYNC,0,2120514556001
2026-01-14 13:28:53.075,TIMESYNC,0,TIMESYNC,0,2130516837001
2026-01-14 13:29:03.078,TIMESYNC,0,TIMESYNC,0,2140519493001
2026-01-14 13:29:13.083,TIMESYNC,0,TIMESYNC,0,2150521815001
2026-01-14 13:29:23.090,TIMESYNC,0,TIMESYNC,0,2160524502001
2026-01-14 13:29:33.090,TIMESYNC,0,TIMESYNC,0,2170527028001
2026-01-14 13:29:43.090,TIMESYNC,0,TIMESYNC,0,2180529275001
2026-01-14 13:29:53.092,TIMESYNC,0,TIMESYNC,0,2190532174001
2026-01-14 13:30:03.094,TIMESYNC,0,TIMESYNC,0,2200534880001
2026-01-14 13:30:13.096,TIMESYNC,0,TIMESYNC,0,2210536824001
2026-01-14 13:30:23.101,TIMESYNC,0,TIMESYNC,0,2220539860001
2026-01-14 13:30:33.106,TIMESYNC,0,TIMESYNC,0,2230541776001
2026-01-14 13:30:43.111,TIMESYNC,0,TIMESYNC,0,2240544613001
2026-01-14 13:30:53.112,TIMESYNC,0,TIMESYNC,0,2250547069001
2026-01-14 13:31:03.112,TIMESYNC,0,TIMESYNC,0,2260549343001
2026-01-14 13:31:13.114,TIMESYNC,0,TIMESYNC,0,2270552024001
2026-01-14 13:31:23.116,TIMESYNC,0,TIMESYNC,0,2280554389001
2026-01-14 13:31:33.119,TIMESYNC,0,TIMESYNC,0,2290556985001
2026-01-14 13:31:43.120,TIMESYNC,0,TIMESYNC,0,2300557012001
2026-01-14 13:31:53.122,TIMESYNC,0,TIMESYNC,0,2310559505001
2026-01-14 13:32:03.131,TIMESYNC,0,TIMESYNC,0,2320561797001
2026-01-14 13:32:13.132,TIMESYNC,0,TIMESYNC,0,2330564538001
2026-01-14 13:32:23.132,TIMESYNC,0,TIMESYNC,0,2340566793001
2026-01-14 13:32:33.133,TIMESYNC,0,TIMESYNC,0,2350569497001
2026-01-14 13:32:43.136,TIMESYNC,0,TIMESYNC,0,2360572044001
2026-01-14 13:32:53.138,TIMESYNC,0,TIMESYNC,0,2370574384001
2026-01-14 13:33:03.141,TIMESYNC,0,TIMESYNC,0,2380577057001
2026-01-14 13:33:13.149,TIMESYNC,0,TIMESYNC,0,2390579333001
2026-01-14 13:33:23.152,TIMESYNC,0,TIMESYNC,0,2400582021001
2026-01-14 13:33:33.153,TIMESYNC,0,TIMESYNC,0,2410584530001
2026-01-14 13:33:43.154,TIMESYNC,0,TIMESYNC,0,2420586893001
2026-01-14 13:33:53.155,TIMESYNC,0,TIMESYNC,0,2430589575001
2026-01-14 13:34:03.158,TIMESYNC,0,TIMESYNC,0,2440591864001
2026-01-14 13:34:13.161,TIMESYNC,0,TIMESYNC,0,2450594578001
2026-01-14 13:34:23.163,TIMESYNC,0,TIMESYNC,0,2460597037001
2026-01-14 13:34:33.169,TIMESYNC,0,TIMESYNC,0,2470599329001
2026-01-14 13:34:43.175,TIMESYNC,0,TIMESYNC,0,2480602089001
